Compound_name;;y_test;y_pred
sulfamethizole;;4.348351648;6.334187786
sulfathiazole;;2.728571429;5.661013186
sulfamerazine;;1.446153846;5.588756045
sulfacetamide;;1.331868132;4.772351088
sulfadiazine;;1.530769231;5.257447408
sulfaguanidine;;0.442391304;5.149054441
sulfaquinoxaline;;19.30326087;11.18635711
sulfamethoxazole;;6.345652174;6.709110986
testosterone;;15.95913978;15.0496255
prednisone;;3.193548387;8.397173233
estrone;;33.35698925;19.61848
exemestane;;11.53723404;12.90465071
17-alpha-hydroxyprogesterone acetate;;19.41595745;14.22455171
betamethasone;;7.075531915;8.971904934
dehydroepiandrosterone;;19.3;16.33072424
corticosterone;;4.681914894;10.03228638
norethisterone;;16.71382979;14.34294796
progesterone;;29.96382979;17.88267944
pyridine;;3.085106383;4.748664265
methyl benzoate;;2.666666667;5.127655452
nitrocyclohexane;;1.905208333;5.176781337
anisole;;2.066666667;4.877758784
phenol;;1.61875;4.556243532
benzamide;;0.952083333;4.551607698
cumene;;7.367708333;7.338480902
4-dichlorophenol;;11.84583333;7.713737543
nandrolone;;10.375;14.05971213
mesterolone;;30.30208333;17.51199776
 17beta-hydroxy-17-methyl-;;12.55208333;13.28952819
ketoprofen;;30.03125;18.30976247
naproxen;;30.40625;18.64166891
ibuprofen;;31.625;19.61975594
aspirin;;6.354166667;6.799904525
ethisterone;;12.35416667;13.52929641
testosterone isocaproate;;45;21.13529577
testosterone undecanoate;;36.32291667;20.67512158
Caffeine;;0.35106383;4.77317292
propylparaben;;11.88421053;10.60363984
benzene;;1.694736842;4.975936903
toluene;;2.894736842;5.200944926
1-cloro-4-nitrobenzene;;3.526315789;5.832586102
2-ethoxybenzoic acid;;4.947368421;6.631386451
3-(2-furyl)acrylic acid;;4.473684211;6.150098302
phthalide;;1.463157895;4.683136498
diphenylmethanol;;5.589473684;7.944451699
m-cresol;;2.652631579;4.978345912
p-benzoquinone;;1.357894737;4.53355715
catechol;;1.252631579;4.478880038
4-hydroxy benzoic acid;;4.957894737;6.276003088
benzyl alcohol;;0.821052632;4.472760458
3-(5-methylfuran-2-yl)-propionic acid;;2.642105263;6.113318071
syringic acid;;4.894736842;6.718899729
