Compound_name;;y_test;y_pred
sulfamethizole;;4.348351648;6.409441167
sulfathiazole;;2.728571429;5.890870531
sulfamerazine;;1.446153846;5.827170696
sulfacetamide;;1.331868132;5.278445808
sulfadiazine;;1.530769231;5.595398086
sulfaquinoxaline;;19.30326087;11.7792028
sulfamethoxazole;;6.345652174;7.013394317
testosterone;;15.95913978;15.30212872
prednisone;;3.193548387;7.919310486
estrone;;33.35698925;19.8504816
exemestane;;11.53723404;13.10980053
17-alpha-hydroxyprogesterone acetate;;19.41595745;14.879813
cortisone;;3.185106383;8.308136867
dehydroepiandrosterone;;19.3;16.41891798
corticosterone;;4.681914894;9.822915983
norethisterone;;16.71382979;14.20618472
progesterone;;29.96382979;18.34715516
pyridine;;3.085106383;5.115671923
methyl benzoate;;2.666666667;5.206557529
nitrocyclohexane;;1.905208333;5.457534781
anisole;;2.066666667;5.004872412
phenol;;1.61875;4.739311962
benzamide;;0.952083333;4.663941701
cumene;;7.367708333;7.499912895
4-dichlorophenol;;11.84583333;8.025564485
nandrolone;;10.375;14.19388381
mesterolone;;30.30208333;18.30335463
 17beta-hydroxy-17-methyl-;;12.55208333;13.48959668
purpurin;;22.71875;12.41671522
ketoprofen;;30.03125;18.44812538
naproxen;;30.40625;19.06936604
ibuprofen;;31.625;19.2977707
aspirin;;6.354166667;6.885725705
ethisterone;;12.35416667;13.79865199
testosterone cypionate;;30.46875;21.53176032
testosterone isocaproate;;45;22.14261674
testosterone undecanoate;;36.32291667;21.78597824
Caffeine;;0.35106383;4.870904032
propylparaben;;11.88421053;10.49214207
benzene;;1.694736842;5.458531811
1-cloro-4-nitrobenzene;;3.526315789;6.105216924
naphthalene;;10.81052632;8.393076412
2-ethoxybenzoic acid;;4.947368421;6.608463933
3-(2-furyl)acrylic acid;;4.473684211;6.224071377
phthalide;;1.463157895;4.889831057
diphenylmethanol;;5.589473684;7.940066669
m-cresol;;2.652631579;5.230829592
p-benzoquinone;;1.357894737;4.927123081
catechol;;1.252631579;4.683133774
4-dihydroxy benzoic acid;;4.884210526;6.435144324
4-hydroxy benzoic acid;;4.957894737;6.30897956
benzyl alcohol;;0.821052632;4.533297787
3-(5-methylfuran-2-yl)-propionic acid;;2.642105263;6.09064547
syringic acid;;4.894736842;7.001727108
pyrogallol;;0.968421053;4.999893269
acetophenone;;1.791666667;4.927095615
propiophenone;;2.9375;5.564979124
butyrophenone;;4.635416667;6.454516391
valerophenone;;7.854166667;8.762697707
hexanophenone;;14.34375;11.33424665
4-tert-butylphenol;;9.072916667;9.954642966
7-dihydroxy naphthalene;;12.88541667;9.217508428
4-trimethyl benzene;;7.614583333;7.637189623
3-Dioxane;;1.40625;5.682469525
vanillic acid;;4.71875;6.314912418
benzoin methyl ether;;5.96875;8.341578509
diphenyl carbonate;;9.75;9.989888809
4-tert-butylbenzoic acid;;35.4375;17.5025241
bisphenol A;;53.55208333;21.34214686
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;11.42640677
toluic acid;;6.729166667;6.558999474
equiline;;31.66666667;19.75204723
Sebuthylazine;;6.3125;8.34933114
aldicarb;;1.010416667;5.743299207
MCPB;;21.32291667;15.16863558
indole-3-butyric acid;;11.4375;11.24099624
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;5.512754926
mecoprop-P;;45.85416667;18.18910612
cyanazin;;4.9375;7.55869251
metamitron;;0.78125;5.40933919
terbutylazine;;9.5625;9.341045212
linuron;;10.71875;9.8357877
alachlor;;5.135416667;8.626757887
3-butanediol diacrylate;;1.541666667;6.945935662
nortriptyline;;2.458333333;8.844391069
4-dichloro aniline;;3.645833333;6.759958009
7-dimethoxycoumarin;;5.453608247;7.038438023
trans-ferulic acid;;2.948453608;7.034854727
quercetin;;8.721649485;9.528522499
formononetin;;0.886597938;7.969264216
Rutin Hydrate;;9.773195876;10.12840572
(+)-catechin hydrate;;5.690721649;8.802076146
pentoxifylline;;0.927835052;6.613195411
naringin;;7.81443299;9.965590491
(-)-epicatechin;;6.288659794;8.769342846
(+)-catechin;;9.680412371;8.802076146
tert-butylhydroquinone;;10.07216495;9.859124105
propyl gallate;;10.37113402;9.844758909
folinic acid sodium salt;;11.04123711;11.35805803
riboflavin;;0.505154639;7.385259899
L-(+)-ascorbic acid;;0.381443299;5.026426902
5-diphenylhydantoin;;16.92783505;12.18744477
antipyrine;;1.847826087;5.570736315
eugenol;;4.010309278;6.470915196
L-(-)-carvone;;2.804123711;5.668398268
vanillin;;1.979381443;5.347567417
(+)-carvone;;2.845360825;5.727572885
geraniol;;4.639175258;8.073546537
camphor;;2.082474227;6.606728045
o-methylanisole;;3.371134021;5.699334834
cinnamaldehyde;;2.845360825;5.525837034
cinnamyl alcohol;;2.275510204;5.464427181
dimethyl phthalate;;1.886597938;5.396568474
diethyl phthalate;;3.918367347;7.301081136
isopropyl isocyanate;;0.757575758;4.534672728
ethylparaben;;5.693877551;6.990001327
butylparaben;;19.56565657;12.76094141
cefamandole;;33.05102041;16.03222594
myclobutanil;;12.58762887;12.24307238
fmoc chloride;;0.288659794;8.025831407
(+)-griseofulvin;;9.37755102;9.701880277
hippuric acid;;5.581632653;7.807434207
carbamazepine;;5.142857143;8.004149535
dansyl chloride;;6.826530612;8.841778265
abiraterone;;2.826530612;11.43284721
estriol;;12.51020408;13.71799784
chlorambucil;;24.94897959;16.79079384
piroxicam;;4.673469388;8.443714239
methyl-p-toluene sulfonate;;3.278350515;5.815710885
tropolone;;2.908163265;5.317221345
tropic acid;;1.96969697;5.844367081
PyBOP;;3.252525253;8.523483305
p-toluenesulfonyl isocyanate;;1.643564356;5.66545594
rifampicin;;9;10.67857262
thiamethoxam;;0.826530612;6.527235263
4-(dimethylamino)benzoic acid;;3.469387755;6.507203618
