Compound_name;;y_test;y_pred
sulfamethizole;;4.348351648;6.046948252
sulfathiazole;;2.728571429;5.519632276
sulfamerazine;;1.446153846;5.492459958
sulfacetamide;;1.331868132;4.600060665
sulfadiazine;;1.530769231;5.083088282
sulfaguanidine;;0.442391304;4.665949944
sulfaquinoxaline;;19.30326087;11.56184526
testosterone;;15.95913978;14.74389818
prednisone;;3.193548387;7.349110954
estrone;;33.35698925;19.69326339
exemestane;;11.53723404;12.98409846
17-alpha-hydroxyprogesterone acetate;;19.41595745;13.7546526
cortisone;;3.185106383;7.402680442
betamethasone;;7.075531915;8.09624761
dehydroepiandrosterone;;19.3;15.72151156
corticosterone;;4.681914894;9.225051296
norethisterone;;16.71382979;14.29711301
progesterone;;29.96382979;17.13301737
pyridine;;3.085106383;4.758894084
methyl benzoate;;2.666666667;5.041107142
nitrocyclohexane;;1.905208333;4.892414279
anisole;;2.066666667;4.794385509
phenol;;1.61875;4.363837445
benzamide;;0.952083333;4.324537821
cumene;;7.367708333;7.424390884
4-dichlorophenol;;11.84583333;7.811971745
nandrolone;;10.375;13.77856992
mesterolone;;30.30208333;17.00483976
 17beta-hydroxy-17-methyl-;;12.55208333;13.19719076
purpurin;;22.71875;12.15466009
ketoprofen;;30.03125;18.46004571
naproxen;;30.40625;18.70325058
aspirin;;6.354166667;6.775985012
ethisterone;;12.35416667;13.30822087
testosterone cypionate;;30.46875;18.55779839
testosterone undecanoate;;36.32291667;18.88627314
Caffeine;;0.35106383;4.580105087
propylparaben;;11.88421053;10.30724968
benzene;;1.694736842;5.111656832
toluene;;2.894736842;5.141989133
naphthalene;;10.81052632;8.46555949
2-ethoxybenzoic acid;;4.947368421;6.483076442
3-(2-furyl)acrylic acid;;4.473684211;6.048641958
phthalide;;1.463157895;4.702427162
m-cresol;;2.652631579;4.864936718
p-benzoquinone;;1.357894737;4.525365747
catechol;;1.252631579;4.447283942
4-dihydroxy benzoic acid;;4.884210526;6.506632507
4-hydroxy benzoic acid;;4.957894737;6.161138511
benzyl alcohol;;0.821052632;4.227394225
3-(5-methylfuran-2-yl)-propionic acid;;2.642105263;5.669594306
syringic acid;;4.894736842;6.877340581
alpha-resorcylic acid;;9.126315789;7.131941056
pyrogallol;;0.968421053;4.821307042
acetophenone;;1.791666667;4.627995565
propiophenone;;2.9375;5.372693462
butyrophenone;;4.635416667;6.289019705
hexanophenone;;14.34375;10.7480716
4-tert-butylphenol;;9.072916667;9.562630913
7-dihydroxy naphthalene;;12.88541667;9.058267705
4-trimethyl benzene;;7.614583333;7.44792642
gibberellic acid;;1.65625;7.445948964
3-Dioxane;;1.40625;5.462203815
benzoin methyl ether;;5.96875;8.612183859
diphenyl carbonate;;9.75;9.769192741
trans-2-hexenyl acetate;;2.25;5.717304015
4-tert-butylbenzoic acid;;35.4375;16.79466465
bisphenol A;;53.55208333;20.87231139
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;10.81369712
butyl phenyl ether;;8.947916667;8.267228602
toluic acid;;6.729166667;6.353662911
equiline;;31.66666667;19.5243045
aldicarb;;1.010416667;5.363173903
MCPB;;21.32291667;15.1935006
indole-3-butyric acid;;11.4375;10.99075826
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;5.056806147
mecoprop-P;;45.85416667;17.73431985
cyanazin;;4.9375;7.372219162
ISOPROTURON;;4.729166667;8.583338097
metamitron;;0.78125;5.223732755
terbutylazine;;9.5625;8.778900022
linuron;;10.71875;9.648999727
3-butanediol diacrylate;;1.541666667;6.455764669
nortriptyline;;2.458333333;8.505151166
4-dichloro aniline;;3.645833333;6.523970483
7-dimethoxycoumarin;;5.453608247;6.965320055
trans-ferulic acid;;2.948453608;6.94381657
quercetin;;8.721649485;9.552952688
Rutin Hydrate;;9.773195876;9.730059185
(+)-catechin hydrate;;5.690721649;8.686858728
pentoxifylline;;0.927835052;6.349888432
naringin;;7.81443299;9.285321633
(-)-epicatechin;;6.288659794;8.600584838
(+)-catechin;;9.680412371;8.686858728
propyl gallate;;10.37113402;9.569792766
folinic acid sodium salt;;11.04123711;10.4313378
riboflavin;;0.505154639;7.219914938
L-(+)-ascorbic acid;;0.381443299;4.649782715
hydrochloridethiazide;;4.505154639;6.347081561
antipyrine;;1.847826087;5.344205918
acetaminophen;;0.979381443;4.674620309
isoeugenol;;6.381443299;6.954739333
eugenol;;4.010309278;6.262039823
L-(-)-carvone;;2.804123711;5.459685448
vanillin;;1.979381443;5.170228873
(+)-carvone;;2.845360825;5.530657416
geraniol;;4.639175258;7.391600096
camphor;;2.082474227;5.96734994
cinnamaldehyde;;2.845360825;5.17159004
cinnamyl alcohol;;2.275510204;5.084581732
diethyl phthalate;;3.918367347;7.274584788
isopropyl isocyanate;;0.757575758;4.133175932
methylparaben;;3.363636364;5.506943844
ethylparaben;;5.693877551;6.645545033
butylparaben;;19.56565657;12.62923909
cefamandole;;33.05102041;14.984059
myclobutanil;;12.58762887;12.25872298
fmoc chloride;;0.288659794;7.824354486
(+)-griseofulvin;;9.37755102;9.372240353
hippuric acid;;5.581632653;7.213021167
3-nitrophenol;;3.360824742;5.35736564
thymine;;0.142857143;3.951310525
carbamazepine;;5.142857143;7.414708478
dansyl chloride;;6.826530612;8.885238615
abiraterone;;2.826530612;11.22751074
estriol;;12.51020408;13.33423132
