Compound_name;y_test;y_pred
sulfamethizole;0.155960344;0.47677904
sulfathiazole;-0.260559006;0.4258379
sulfamerazine;0.460284281;0.4996394
sulfacetamide;0.216650741;0.4788892
sulfadiazine;0.255769231;0.48484048
sulfaguanidine;-0.004347826;0.45272556
sulfaquinoxaline;2.505434783;0.6443633
sulfamethoxazole;0.526086957;0.50007504
prednisone;1.527614321;0.6124023
estrone;20.18006617;3.3016698
exemestane;5.680091185;1.237852
17-alpha-hydroxyprogesterone acetate;13.89507833;2.0751112
cortisone;1.572884161;0.613355
betamethasone;4.09091653;0.8990915
dehydroepiandrosterone;13.06923077;2.5366528
corticosterone;2.155541267;0.67361116
progesterone;17.08580781;2.940769
pyridine;3.085106383;0.6823272
methyl benzoate;-0.326739927;0.39970776
nitrocyclohexane;-0.283802656;0.4257857
phenol;0.071497253;0.47065142
cumene;1.558917125;0.6092788
2-4-dichlorophenol;2.64253663;0.7194612
mesterolone;24.06032509;3.3867533
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-;8.200434982;1.447551
purpurin;22.71875;2.2339659
ketoprofen;6.163118132;1.1422547
naproxen;-2.362980769;0.18814744
ibuprofen;20.44917582;3.1376283
aspirin;-2.83264652;0.1183356
ethisterone;7.562957875;1.3976111
testosterone cypionate;20.88633242;3.5689826
testosterone isocaproate;34.2967033;3.6522114
testosterone undecanoate;25.70753205;3.6174784
Caffeine;-0.190602837;0.4234759
propylparaben;6.113377193;0.9614613
toluene;0.175986842;0.48096412
1-cloro-4-nitrobenzene;-1;0.36181602
naphthalene;-2.4;0.24424101
2-ethoxybenzoic acid;-3.021052632;0.17853074
3-(2-furyl)acrylic acid;-0.147368421;0.43589067
phthalide;-0.842105263;0.3556473
diphenylmethanol;1.621052632;0.61704385
m-cresol;0.557894737;0.50063837
p-benzoquinone;0.273684211;0.48742068
3-4-dihydroxy benzoic acid;0.715789474;0.514772
4-hydroxy benzoic acid;1.421052632;0.55440587
benzyl alcohol;0.178947368;0.47521275
3-(5-methylfuran-2-yl)-propionic acid;0.526315789;0.50008714
syringic acid;-0.421052632;0.4228371
alpha-resorcylic acid;1.157894737;0.5516082
acetophenone;-0.134649123;0.4184748
propiophenone;-0.041447368;0.43973318
butyrophenone;0.498574561;0.50001544
valerophenone;1.885745614;0.65835655
hexanophenone;5.354276316;0.9986888
4-tert-butylphenol;5.346600877;1.0988243
2-7-dihydroxy naphthalene;0.632785088;0.50474226
1-2-4-trimethyl benzene;1.951425439;0.6677976
gibberellic acid;1.150986842;0.54946005
vanillic acid;0.634539474;0.5053295
benzoin methyl ether;1.654545451;0.61572695
diphenyl carbonate;3.676315789;0.87380606
trans-2-hexenyl acetate;1.281578947;0.5520664
4-tert-butylbenzoic acid;17.90697368;2.6272938
bisphenol A;39.28892544;3.6670473
BHA (3-tert-Butyl-4-hydroxyanisole);8.214912281;1.310379
butyl phenyl ether;2.853179825;0.81343544
equiline;17.15087719;3.070912
Sebuthylazine;2.499313187;0.77592134
