Compound_name,y_test,y_pred
bisphenol A,53.55208333,24.76647
mecoprop-P,45.85416667,24.76647
testosterone isocaproate,45.0,24.759298
testosterone undecanoate,36.32291667,24.759298
4-tert-butylbenzoic acid,35.4375,24.759298
estrone,33.35698925,19.057741
cefamandole,33.05102041,24.59633
equiline,31.66666667,24.76647
ibuprofen,31.625,14.239136
testosterone cypionate,30.46875,14.615263
naproxen,30.40625,11.790131
mesterolone,30.30208333,14.615263
ketoprofen,30.03125,14.615263
chlorambucil,24.94897959,14.615263
purpurin,22.71875,14.239136
MCPB,21.32291667,14.076164
butylparaben,19.56565657,10.128696
17-alpha-hydroxyprogesterone acetate,19.41595745,14.615263
sulfaquinoxaline,19.30326087,4.42678
dehydroepiandrosterone,19.3,4.42678
5-5-diphenylhydantoin,16.92783505,4.42678
norethisterone,16.71382979,4.313614
testosterone,15.95913978,4.42678
hexanophenone,14.34375,5.4917893
BHA (3-tert-Butyl-4-hydroxyanisole),13.58333333,4.42678
2-7-dihydroxy naphthalene,12.88541667,8.804785
myclobutanil,12.58762887,9.795612
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,12.55208333,14.239136
estriol,12.51020408,8.538543
propylparaben,11.88421053,6.0445523
exemestane,11.53723404,4.313614
indole-3-butyric acid,11.4375,4.313614
folinic acid sodium salt,11.04123711,14.239136
linuron,10.71875,12.175123
nandrolone,10.375,12.175123
propyl gallate,10.37113402,6.0373807
tert-butylhydroquinone,10.07216495,4.313614
Rutin Hydrate,9.773195876,4.42678
diphenyl carbonate,9.75,4.42678
(+)-catechin,9.680412371,4.42678
terbutylazine,9.5625,4.8641105
(+)-griseofulvin,9.37755102,4.313614
alpha-resorcylic acid,9.126315789,4.313614
4-tert-butylphenol,9.072916667,4.42678
rifampicin,9.0,4.42678
butyl phenyl ether,8.947916667,4.42678
quercetin,8.721649485,4.42678
valerophenone,7.854166667,4.42678
1-2-4-trimethyl benzene,7.614583333,4.42678
cumene,7.367708333,4.313614
toluic acid,6.729166667,4.313614
isoeugenol,6.381443299,4.42678
aspirin,6.354166667,4.42678
sulfamethoxazole,6.345652174,4.42678
Sebuthylazine,6.3125,4.313614
benzoin methyl ether,5.96875,4.313614
ethylparaben,5.693877551,4.7598643
(+)-catechin hydrate,5.690721649,4.42678
diphenylmethanol,5.589473684,4.433952
hippuric acid,5.581632653,9.845102
5-7-dimethoxycoumarin,5.453608247,4.42678
carbamazepine,5.142857143,4.42678
alachlor,5.135416667,6.0445523
4-hydroxy benzoic acid,4.957894737,4.42678
2-ethoxybenzoic acid,4.947368421,4.313614
cyanazin,4.9375,4.313614
syringic acid,4.894736842,5.131437
3-4-dihydroxy benzoic acid,4.884210526,4.313614
vanillic acid,4.71875,4.42678
corticosterone,4.681914894,7.788254
piroxicam,4.673469388,4.313614
geraniol,4.639175258,4.4837284
butyrophenone,4.635416667,4.313614
hydrochloridethiazide,4.505154639,7.0764246
3-(2-furyl)acrylic acid,4.473684211,4.313614
sulfamethizole,4.348351648,4.313614
eugenol,4.010309278,6.429546
diethyl phthalate,3.918367347,4.42678
3-4-dichloro aniline,3.645833333,4.313614
1-cloro-4-nitrobenzene,3.526315789,6.429546
4-(dimethylamino)benzoic acid,3.469387755,4.313614
o-methylanisole,3.371134021,4.313614
methylparaben,3.363636364,4.42678
3-nitrophenol,3.360824742,4.313614
prednisone,3.193548387,4.313614
cortisone,3.185106383,4.313614
pyridine,3.085106383,4.313614
propiophenone,2.9375,4.313614
toluene,2.894736842,10.309386
(+)-carvone,2.845360825,4.313614
cinnamaldehyde,2.845360825,4.313614
abiraterone,2.826530612,4.5968947
L-(-)-carvone,2.804123711,4.313614
sulfathiazole,2.728571429,5.9242144
methyl benzoate,2.666666667,4.313614
m-cresol,2.652631579,4.313614
3-(5-methylfuran-2-yl)-propionic acid,2.642105263,13.656408
nortriptyline,2.458333333,5.131437
trans-2-hexenyl acetate,2.25,4.313614
camphor,2.082474227,4.313614
anisole,2.066666667,4.313614
vanillin,1.979381443,4.313614
tropic acid,1.96969697,4.313614
nitrocyclohexane,1.905208333,4.313614
antipyrine,1.847826087,5.3513565
acetophenone,1.791666667,4.313614
benzene,1.694736842,4.313614
gibberellic acid,1.65625,4.313614
phenol,1.61875,4.42678
1-3-butanediol diacrylate,1.541666667,4.705779
sulfadiazine,1.530769231,4.42678
ATRAZIN-DESETHYL-2-HYDROXY,1.520833333,4.313614
phthalide,1.463157895,4.705779
sulfamerazine,1.446153846,5.0182705
4-Phenyl-1-3-Dioxane,1.40625,7.061792
p-benzoquinone,1.357894737,4.42678
sulfacetamide,1.331868132,4.42678
catechol,1.252631579,4.42678
aldicarb,1.010416667,4.313614
pyrogallol,0.968421053,5.6820784
pentoxifylline,0.927835052,8.691616
formononetin,0.886597938,4.313614
thiamethoxam,0.826530612,4.42678
benzyl alcohol,0.821052632,4.313614
metamitron,0.78125,4.313614
riboflavin,0.505154639,6.7002964
sulfaguanidine,0.442391304,4.313614
L-(+)-ascorbic acid,0.381443299,4.313614
Caffeine,0.35106383,8.691616
2-hydroxypyridine,0.336734694,4.42678
thymine,0.142857143,4.313614
