Compound_name,y_test,y_pred
sulfamethizole,4.348351648,3.5545201
sulfathiazole,2.728571429,3.5463223
sulfamerazine,1.446153846,3.5463223
sulfacetamide,1.331868132,3.5463223
sulfadiazine,1.530769231,3.5463223
sulfaguanidine,0.442391304,3.5463223
sulfaquinoxaline,19.30326087,5.997121
sulfamethoxazole,6.345652174,3.5749474
prednisone,3.193548387,8.491829
estrone,33.35698925,15.683135
exemestane,11.53723404,13.216892
17-alpha-hydroxyprogesterone acetate,19.41595745,13.258699
cortisone,3.185106383,9.350754
betamethasone,7.075531915,9.350754
dehydroepiandrosterone,19.3,13.23732
norethisterone,16.71382979,13.245518
progesterone,29.96382979,14.317694
pyridine,3.085106383,3.5463223
methyl benzoate,2.666666667,3.6670094
nitrocyclohexane,1.905208333,3.9772406
phenol,1.61875,3.6670094
cumene,7.367708333,9.212526
nandrolone,10.375,13.191523
mesterolone,30.30208333,14.317694
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,12.55208333,13.245518
purpurin,22.71875,7.7670846
ketoprofen,30.03125,17.138363
naproxen,30.40625,17.138363
ibuprofen,31.625,13.3431225
aspirin,6.354166667,3.6670094
ethisterone,12.35416667,13.245518
testosterone cypionate,30.46875,15.959744
testosterone isocaproate,45.0,15.967942
testosterone undecanoate,36.32291667,15.967942
Caffeine,0.35106383,3.5463223
propylparaben,11.88421053,4.304754
benzene,1.694736842,3.5463223
toluene,2.894736842,3.5773225
1-cloro-4-nitrobenzene,3.526315789,4.1425457
3-(2-furyl)acrylic acid,4.473684211,3.6670094
phthalide,1.463157895,3.5463223
diphenylmethanol,5.589473684,9.352524
m-cresol,2.652631579,3.6670094
p-benzoquinone,1.357894737,3.5463223
catechol,1.252631579,3.6670094
3-4-dihydroxy benzoic acid,4.884210526,3.6670094
4-hydroxy benzoic acid,4.957894737,3.6670094
benzyl alcohol,0.821052632,3.5463223
3-(5-methylfuran-2-yl)-propionic acid,2.642105263,4.202163
syringic acid,4.894736842,3.895977
alpha-resorcylic acid,9.126315789,3.6670094
pyrogallol,0.968421053,3.6670094
acetophenone,1.791666667,3.5463223
propiophenone,2.9375,3.6799097
butyrophenone,4.635416667,4.2468376
valerophenone,7.854166667,8.028496
hexanophenone,14.34375,8.887419
4-tert-butylphenol,9.072916667,9.333208
2-7-dihydroxy naphthalene,12.88541667,4.53202
gibberellic acid,1.65625,7.1095786
4-Phenyl-1-3-Dioxane,1.40625,3.64891
vanillic acid,4.71875,3.6670094
benzoin methyl ether,5.96875,8.931507
diphenyl carbonate,9.75,8.914335
trans-2-hexenyl acetate,2.25,4.091381
4-tert-butylbenzoic acid,35.4375,11.805412
bisphenol A,53.55208333,17.138363
BHA (3-tert-Butyl-4-hydroxyanisole),13.58333333,9.241653
butyl phenyl ether,8.947916667,8.149179
toluic acid,6.729166667,3.6670094
Sebuthylazine,6.3125,9.352596
aldicarb,1.010416667,3.6140628
MCPB,21.32291667,12.292421
indole-3-butyric acid,11.4375,4.816713
ATRAZIN-DESETHYL-2-HYDROXY,1.520833333,4.0423603
mecoprop-P,45.85416667,15.048097
cyanazin,4.9375,4.160653
ISOPROTURON,4.729166667,7.283188
metamitron,0.78125,3.5463223
terbutylazine,9.5625,7.554597
linuron,10.71875,8.277349
1-3-butanediol diacrylate,1.541666667,4.9330707
nortriptyline,2.458333333,10.819033
5-7-dimethoxycoumarin,5.453608247,3.7128048
trans-ferulic acid,2.948453608,4.1401057
quercetin,8.721649485,6.0531735
Rutin Hydrate,9.773195876,7.701693
(+)-catechin hydrate,5.690721649,6.0531735
pentoxifylline,0.927835052,4.4908943
naringin,7.81443299,7.709891
(-)-epicatechin,6.288659794,6.0531735
(+)-catechin,9.680412371,6.0531735
tert-butylhydroquinone,10.07216495,6.0860486
propyl gallate,10.37113402,5.5698304
folinic acid sodium salt,11.04123711,7.701693
riboflavin,0.505154639,5.951086
L-(+)-ascorbic acid,0.381443299,3.895977
hydrochloridethiazide,4.505154639,3.5463223
5-5-diphenylhydantoin,16.92783505,8.923572
antipyrine,1.847826087,3.5463223
acetaminophen,0.979381443,3.6670094
isoeugenol,6.381443299,4.1568074
eugenol,4.010309278,3.7128048
L-(-)-carvone,2.804123711,3.5463223
vanillin,1.979381443,3.6670094
(+)-carvone,2.845360825,3.5463223
geraniol,4.639175258,8.355293
camphor,2.082474227,3.64891
o-methylanisole,3.371134021,3.6670094
cinnamyl alcohol,2.275510204,3.5463223
dimethyl phthalate,1.886597938,3.6670094
diethyl phthalate,3.918367347,4.0686793
isopropyl isocyanate,0.757575758,3.5463223
ethylparaben,5.693877551,4.265637
butylparaben,19.56565657,8.761164
cefamandole,33.05102041,9.675269
myclobutanil,12.58762887,15.149638
fmoc chloride,0.288659794,9.319691
(+)-griseofulvin,9.37755102,7.551617
hippuric acid,5.581632653,5.277613
3-nitrophenol,3.360824742,3.6670094
thymine,0.142857143,3.5463223
carbamazepine,5.142857143,7.4749823
abiraterone,2.826530612,13.2061825
estriol,12.51020408,13.312204
chlorambucil,24.94897959,15.230987
2-hydroxypyridine,0.336734694,3.5463223
piroxicam,4.673469388,6.515782
methyl-p-toluene sulfonate,3.278350515,3.5463223
tropolone,2.908163265,3.6670094
tropic acid,1.96969697,3.6670094
PyBOP,3.252525253,5.937152
p-toluenesulfonyl isocyanate,1.643564356,3.5856566
rifampicin,9.0,9.671175
thiamethoxam,0.826530612,4.143195
4-(dimethylamino)benzoic acid,3.469387755,3.6670094
