Importance,Molecular Descriptor
0.054837808,Mor12u
0.0503787,Mor21v
0.049872167,MLOGP
0.04984172,MLOGP2
0.04811872,LOGP99
0.046181597,SpMin1_Bh(m)
0.045521725,ALOGP2
0.044612873,P_VSA_i_3
0.043576304,ALOGP
0.041171372,ESOL
0.04098744,SpMin2_Bh(s)
0.03689424,CATS3D_06_AL
0.03349195,Chi_Dz(Z)
0.032392733,CATS3D_08_AL
0.030784529,CATS3D_07_AL
0.030365568,RDF080m
0.02524644,SpMax_EA(dm)
0.02314055,R4s+
0.022025898,P_VSA_m_3
0.021797115,SM03_EA(dm)
0.021622978,VE1sign_G
0.020386076,qnmax
0.019983048,QED
0.019577842,Mor02s
0.019319864,SHED_NL
0.019051012,QEDu
0.018769095,Mor28u
0.01856929,CIC1
0.018167678,SpMin1_Bh(s)
0.017899426,SIC0
0.017855179,P_VSA_charge_8
0.017559009,Mor27u
