Compound_name;y_test;y_pred
sulfamethizole;4.192391304;4.016688551
sulfathiazole;2.989130435;2.981924939
sulfamerazine;0.985869565;2.342040419
sulfacetamide;1.115217391;1.903692915
sulfadiazine;1.275;2.014932807
sulfaguanidine;0.44673913;1.343423717
sulfaquinoxaline;16.79782609;11.48026717
sulfamethoxazole;5.819565217;4.366623007
prednisone;1.665934066;2.355774881
estrone;13.17692308;10.39380184
exemestane;5.857142857;6.221109658
17-alpha-hydroxyprogesterone acetate;5.520879121;5.550264261
cortisone;1.612222222;2.355832464
betamethasone;2.984615385;3.023845402
dehydroepiandrosterone;6.230769231;6.395706564
corticosterone;2.526373626;3.471941786
progesterone;12.87802198;7.367514232
pyridine;0;0.943312808
methyl benzoate;2.993406593;2.978105952
nitrocyclohexane;2.189010989;2.211094206
phenol;1.547252747;1.798041131
cumene;5.808791209;4.838201252
2-4-dichlorophenol;9.203296703;5.971983054
mesterolone;6.241758242;6.347208906
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-;4.351648352;5.303340802
purpurin;0;2.495873502
ketoprofen;23.86813187;15.60931817
naproxen;32.76923077;17.02506632
ibuprofen;11.17582418;10.33441816
aspirin;9.186813187;6.701235386
ethisterone;4.791208791;5.467986606
testosterone cypionate;9.582417582;9.654956552
testosterone isocaproate;10.7032967;9.572000552
testosterone undecanoate;10.61538462;10.01878873
Caffeine;0.541666667;1.635543503
propylparaben;5.770833333;5.704173847
toluene;2.71875;2.570510859
1-cloro-4-nitrobenzene;4.526315789;3.859960583
naphthalene;13.21052632;9.350973671
2-ethoxybenzoic acid;7.968421053;5.848835146
3-(2-furyl)acrylic acid;4.621052632;4.056631106
phthalide;2.305263158;2.532444955
diphenylmethanol;3.968421053;4.830238158
m-cresol;2.094736842;2.192076661
p-benzoquinone;1.084210526;1.47571857
3-4-dihydroxy benzoic acid;4.168421053;4.270199543
4-hydroxy benzoic acid;3.536842105;3.63197924
benzyl alcohol;0.642105263;1.794761649
3-(5-methylfuran-2-yl)-propionic acid;2.115789474;2.961865975
syringic acid;5.315789474;5.007937806
alpha-resorcylic acid;7.968421053;5.536818087
acetophenone;1.926315789;2.545586923
propiophenone;2.978947368;3.222130028
butyrophenone;4.136842105;4.279963593
valerophenone;5.968421053;5.657838786
hexanophenone;8.989473684;6.849085963
4-tert-butylphenol;3.726315789;4.223664215
2-7-dihydroxy naphthalene;12.25263158;8.924324497
1-2-4-trimethyl benzene;5.663157895;4.792165091
gibberellic acid;0.505263158;2.397532105
vanillic acid;4.084210526;4.081577992
benzoin methyl ether;5.084210526;5.563219196
diphenyl carbonate;6.073684211;5.955152568
trans-2-hexenyl acetate;0.968421053;1.783283554
4-tert-butylbenzoic acid;17.53052632;10.39322847
bisphenol A;14.26315789;10.32382843
BHA (3-tert-Butyl-4-hydroxyanisole);5.368421053;5.071216238
butyl phenyl ether;6.094736842;5.393530566
equiline;14.51578947;10.74800378
Sebuthylazine;3.813186813;4.023337167
aldicarb;1.282608696;1.751154109
MCPB;15.27173913;11.22062342
ATRAZIN-DESETHYL-2-HYDROXY;1.402173913;2.117497843
mecoprop-P;0;2.701347361
cyanazin;3.282608696;3.619825008
ISOPROTURON;5.391304348;5.591027531
metamitron;1.130434783;2.269600686
terbutylazine;5.510869565;4.563996777
linuron;10.25;8.328342825
alachlor;3.252747253;4.26560734
1-3-butanediol diacrylate;1.010989011;2.082269563
nortriptyline;-0.131868132;2.534804287
3-4-dichloro aniline;0.958762887;2.419024064
5-7-dimethoxycoumarin;5.758241758;5.442727183
trans-ferulic acid;1.865979381;3.570072489
quercetin;7.8125;7.863233249
formononetin;2.369565217;4.822112909
Rutin Hydrate;9.020833333;8.716758677
(+)-catechin hydrate;4.301075269;8.35912399
pentoxifylline;2.731182796;3.341580111
naringin;8.554347826;9.173400689
