Compound_name;;y_test;y_pred
sulfamethizole;;4.348351648;7.142118759
sulfathiazole;;2.728571429;6.267502655
sulfamerazine;;1.446153846;6.956112713
sulfacetamide;;1.331868132;6.194808838
sulfadiazine;;1.530769231;6.06167813
sulfaguanidine;;0.442391304;4.853821327
sulfaquinoxaline;;19.30326087;8.863112953
sulfamethoxazole;;6.345652174;7.250082356
testosterone;;15.95913978;14.76121093
prednisone;;3.193548387;13.50432156
estrone;;33.35698925;14.81429444
exemestane;;11.53723404;14.24625561
17-alpha-hydroxyprogesterone acetate;;19.41595745;16.29324005
betamethasone;;7.075531915;13.6777406
dehydroepiandrosterone;;19.3;14.97169344
corticosterone;;4.681914894;14.44811006
norethisterone;;16.71382979;14.68855488
progesterone;;29.96382979;15.29642004
pyridine;;3.085106383;2.884845218
methyl benzoate;;2.666666667;5.762153008
nitrocyclohexane;;1.905208333;5.7228617
anisole;;2.066666667;4.979990265
phenol;;1.61875;4.44047306
benzamide;;0.952083333;4.413444401
cumene;;7.367708333;6.629008491
4-dichlorophenol;;11.84583333;5.272989356
nandrolone;;10.375;14.31975741
mesterolone;;30.30208333;15.7774561
 17beta-hydroxy-17-methyl-;;12.55208333;14.75774727
ketoprofen;;30.03125;13.79629091
naproxen;;30.40625;12.97261863
ibuprofen;;31.625;13.601149
aspirin;;6.354166667;7.102110572
ethisterone;;12.35416667;15.18912292
testosterone isocaproate;;45;17.15233262
testosterone undecanoate;;36.32291667;19.01824326
Caffeine;;0.35106383;4.522348211
propylparaben;;11.88421053;9.454418359
benzene;;1.694736842;4.172701241
toluene;;2.894736842;5.022520133
1-cloro-4-nitrobenzene;;3.526315789;4.818925475
2-ethoxybenzoic acid;;4.947368421;7.442339423
3-(2-furyl)acrylic acid;;4.473684211;5.833016795
phthalide;;1.463157895;4.94470969
diphenylmethanol;;5.589473684;9.392759774
m-cresol;;2.652631579;5.462946487
p-benzoquinone;;1.357894737;3.705709328
catechol;;1.252631579;4.218926805
4-hydroxy benzoic acid;;4.957894737;5.683167173
benzyl alcohol;;0.821052632;5.163949887
3-(5-methylfuran-2-yl)-propionic acid;;2.642105263;8.143384805
syringic acid;;4.894736842;6.742006625
alpha-resorcylic acid;;9.126315789;5.040663804
pyrogallol;;0.968421053;4.030080433
propiophenone;;2.9375;6.611177418
valerophenone;;7.854166667;9.027852328
hexanophenone;;14.34375;9.991577272
4-tert-butylphenol;;9.072916667;8.614726887
7-dihydroxy naphthalene;;12.88541667;7.326797568
4-trimethyl benzene;;7.614583333;6.550689967
gibberellic acid;;1.65625;12.66107285
3-Dioxane;;1.40625;8.200280769
vanillic acid;;4.71875;6.071095586
benzoin methyl ether;;5.96875;10.46004055
diphenyl carbonate;;9.75;9.592883652
trans-2-hexenyl acetate;;2.25;8.329393576
4-tert-butylbenzoic acid;;35.4375;10.95714139
bisphenol A;;53.55208333;12.39283304
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;8.826801675
butyl phenyl ether;;8.947916667;8.444998871
toluic acid;;6.729166667;6.289195691
equiline;;31.66666667;14.30367947
Sebuthylazine;;6.3125;8.411488321
aldicarb;;1.010416667;6.954496753
MCPB;;21.32291667;12.24008634
indole-3-butyric acid;;11.4375;10.63158273
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;5.924003647
mecoprop-P;;45.85416667;11.29137177
cyanazin;;4.9375;7.62365596
ISOPROTURON;;4.729166667;9.551832236
terbutylazine;;9.5625;8.304210108
linuron;;10.71875;8.875124667
alachlor;;5.135416667;10.30954079
3-butanediol diacrylate;;1.541666667;8.988003385
nortriptyline;;2.458333333;10.29753224
4-dichloro aniline;;3.645833333;4.7066201
7-dimethoxycoumarin;;5.453608247;7.437070739
trans-ferulic acid;;2.948453608;8.865718091
quercetin;;8.721649485;10.1847206
formononetin;;0.886597938;10.8902085
Rutin Hydrate;;9.773195876;11.83285732
pentoxifylline;;0.927835052;8.698710281
naringin;;7.81443299;12.69156036
(+)-catechin;;9.680412371;11.49284704
