Compound_name;;y_test;y_pred
sulfamethizole;;4.348351648;7.232272055
sulfathiazole;;2.728571429;6.441006411
sulfamerazine;;1.446153846;7.105348796
sulfacetamide;;1.331868132;5.845502595
sulfaguanidine;;0.442391304;4.703055565
sulfaquinoxaline;;19.30326087;9.231967796
sulfamethoxazole;;6.345652174;7.377292462
testosterone;;15.95913978;14.57574042
prednisone;;3.193548387;13.26710834
estrone;;33.35698925;14.51698837
exemestane;;11.53723404;14.13220049
17-alpha-hydroxyprogesterone acetate;;19.41595745;16.02534993
cortisone;;3.185106383;13.58418038
betamethasone;;7.075531915;13.57172643
dehydroepiandrosterone;;19.3;14.74739208
corticosterone;;4.681914894;14.34272829
norethisterone;;16.71382979;14.65359956
progesterone;;29.96382979;15.2925173
methyl benzoate;;2.666666667;5.270492935
nitrocyclohexane;;1.905208333;5.477278675
anisole;;2.066666667;4.683551819
benzamide;;0.952083333;4.219529805
cumene;;7.367708333;6.374682398
4-dichlorophenol;;11.84583333;4.861219595
nandrolone;;10.375;14.17788586
mesterolone;;30.30208333;15.62177728
 17beta-hydroxy-17-methyl-;;12.55208333;14.59160462
purpurin;;22.71875;8.972570116
ketoprofen;;30.03125;12.90197793
naproxen;;30.40625;11.96838827
ibuprofen;;31.625;12.28378825
testosterone cypionate;;30.46875;18.46454074
testosterone isocaproate;;45;17.53174196
testosterone undecanoate;;36.32291667;19.85830888
Caffeine;;0.35106383;4.373685589
propylparaben;;11.88421053;8.78427825
benzene;;1.694736842;4.429085184
toluene;;2.894736842;4.911254349
1-cloro-4-nitrobenzene;;3.526315789;4.471921642
naphthalene;;10.81052632;6.617216599
3-(2-furyl)acrylic acid;;4.473684211;5.289685405
phthalide;;1.463157895;4.857133293
diphenylmethanol;;5.589473684;9.058365991
m-cresol;;2.652631579;5.087488912
catechol;;1.252631579;4.067820682
4-dihydroxy benzoic acid;;4.884210526;4.918716592
4-hydroxy benzoic acid;;4.957894737;5.159799485
benzyl alcohol;;0.821052632;4.838938908
