Compound_name,y_test,y_pred
bisphenol A,53.55208333,24.870897
mecoprop-P,45.85416667,24.870897
4-tert-butylbenzoic acid,35.4375,22.024708
estrone,33.35698925,24.084425
equiline,31.66666667,24.084425
ibuprofen,31.625,11.964051
naproxen,30.40625,11.964051
mesterolone,30.30208333,12.7316065
ketoprofen,30.03125,13.89605
butylparaben,19.56565657,9.567061
17-alpha-hydroxyprogesterone acetate,19.41595745,11.964051
sulfaquinoxaline,19.30326087,4.261529
dehydroepiandrosterone,19.3,4.261529
5-5-diphenylhydantoin,16.92783505,4.261529
norethisterone,16.71382979,4.261529
hexanophenone,14.34375,4.261529
BHA (3-tert-Butyl-4-hydroxyanisole),13.58333333,4.261529
2-7-dihydroxy naphthalene,12.88541667,7.2548027
myclobutanil,12.58762887,9.567061
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,12.55208333,11.964051
estriol,12.51020408,8.982898
ethisterone,12.35416667,6.5980167
propylparaben,11.88421053,6.321231
2-4-dichlorophenol,11.84583333,7.426078
exemestane,11.53723404,4.261529
indole-3-butyric acid,11.4375,4.261529
folinic acid sodium salt,11.04123711,11.964051
naphthalene,10.81052632,9.904349
linuron,10.71875,9.904349
propyl gallate,10.37113402,4.261529
tert-butylhydroquinone,10.07216495,4.261529
Rutin Hydrate,9.773195876,4.261529
diphenyl carbonate,9.75,4.261529
(+)-catechin,9.680412371,4.2736425
terbutylazine,9.5625,4.803976
(+)-griseofulvin,9.37755102,4.261529
alpha-resorcylic acid,9.126315789,4.261529
4-tert-butylphenol,9.072916667,4.261529
rifampicin,9.0,4.261529
butyl phenyl ether,8.947916667,4.261529
quercetin,8.721649485,4.261529
valerophenone,7.854166667,4.261529
naringin,7.81443299,4.261529
1-2-4-trimethyl benzene,7.614583333,4.261529
betamethasone,7.075531915,4.261529
toluic acid,6.729166667,4.261529
isoeugenol,6.381443299,4.261529
aspirin,6.354166667,4.261529
sulfamethoxazole,6.345652174,4.261529
Sebuthylazine,6.3125,4.261529
ethylparaben,5.693877551,4.261529
diphenylmethanol,5.589473684,6.321231
hippuric acid,5.581632653,10.1284
5-7-dimethoxycoumarin,5.453608247,4.261529
carbamazepine,5.142857143,4.261529
alachlor,5.135416667,6.321231
4-hydroxy benzoic acid,4.957894737,4.261529
2-ethoxybenzoic acid,4.947368421,4.261529
cyanazin,4.9375,4.261529
syringic acid,4.894736842,4.526205
3-4-dihydroxy benzoic acid,4.884210526,4.261529
vanillic acid,4.71875,4.261529
corticosterone,4.681914894,9.750442
piroxicam,4.673469388,4.261529
butyrophenone,4.635416667,4.261529
hydrochloridethiazide,4.505154639,6.6585274
sulfamethizole,4.348351648,4.261529
eugenol,4.010309278,4.261529
diethyl phthalate,3.918367347,4.261529
3-4-dichloro aniline,3.645833333,4.261529
1-cloro-4-nitrobenzene,3.526315789,4.261529
4-(dimethylamino)benzoic acid,3.469387755,4.261529
o-methylanisole,3.371134021,4.261529
3-nitrophenol,3.360824742,4.261529
prednisone,3.193548387,4.261529
cortisone,3.185106383,4.261529
pyridine,3.085106383,4.261529
trans-ferulic acid,2.948453608,7.242688
propiophenone,2.9375,4.261529
tropolone,2.908163265,4.261529
toluene,2.894736842,9.30239
(+)-carvone,2.845360825,4.261529
cinnamaldehyde,2.845360825,4.261529
abiraterone,2.826530612,4.261529
L-(-)-carvone,2.804123711,4.261529
sulfathiazole,2.728571429,4.261529
methyl benzoate,2.666666667,4.261529
m-cresol,2.652631579,4.261529
nortriptyline,2.458333333,4.526205
cinnamyl alcohol,2.275510204,4.261529
trans-2-hexenyl acetate,2.25,4.261529
camphor,2.082474227,4.261529
anisole,2.066666667,4.261529
vanillin,1.979381443,4.261529
tropic acid,1.96969697,4.261529
dimethyl phthalate,1.886597938,4.261529
antipyrine,1.847826087,4.526205
acetophenone,1.791666667,4.261529
benzene,1.694736842,4.261529
gibberellic acid,1.65625,4.261529
phenol,1.61875,4.261529
1-3-butanediol diacrylate,1.541666667,4.261529
sulfadiazine,1.530769231,4.261529
ATRAZIN-DESETHYL-2-HYDROXY,1.520833333,4.261529
phthalide,1.463157895,4.261529
sulfamerazine,1.446153846,4.526205
4-Phenyl-1-3-Dioxane,1.40625,4.261529
p-benzoquinone,1.357894737,4.261529
sulfacetamide,1.331868132,4.261529
catechol,1.252631579,4.261529
aldicarb,1.010416667,4.261529
acetaminophen,0.979381443,4.261529
pyrogallol,0.968421053,4.261529
benzamide,0.952083333,4.261529
pentoxifylline,0.927835052,7.242688
formononetin,0.886597938,4.261529
thiamethoxam,0.826530612,4.261529
benzyl alcohol,0.821052632,4.261529
metamitron,0.78125,4.261529
riboflavin,0.505154639,6.6585274
sulfaguanidine,0.442391304,4.261529
L-(+)-ascorbic acid,0.381443299,4.261529
Caffeine,0.35106383,7.242688
2-hydroxypyridine,0.336734694,4.261529
thymine,0.142857143,4.261529
