Compound_name;;y_test;y_pred
sulfamethizole;;4.348351648;4.19709891
sulfathiazole;;2.728571429;3.829919725
sulfamerazine;;1.446153846;4.302975081
sulfacetamide;;1.331868132;3.503824789
sulfadiazine;;1.530769231;3.796079189
sulfaguanidine;;0.442391304;3.401199182
sulfaquinoxaline;;19.30326087;6.977636942
sulfamethoxazole;;6.345652174;4.527220161
testosterone;;15.95913978;14.34173981
prednisone;;3.193548387;9.774025312
estrone;;33.35698925;14.48613148
exemestane;;11.53723404;12.51305282
17-alpha-hydroxyprogesterone acetate;;19.41595745;12.4680583
betamethasone;;7.075531915;9.805644247
dehydroepiandrosterone;;19.3;14.55382816
corticosterone;;4.681914894;11.27948651
norethisterone;;16.71382979;13.56828191
progesterone;;29.96382979;14.72000235
pyridine;;3.085106383;2.48469975
methyl benzoate;;2.666666667;3.309988375
nitrocyclohexane;;1.905208333;3.412803957
anisole;;2.066666667;2.864023421
phenol;;1.61875;2.403666387
benzamide;;0.952083333;2.805454348
cumene;;7.367708333;4.364254494
4-dichlorophenol;;11.84583333;3.964204835
nandrolone;;10.375;13.86164053
mesterolone;;30.30208333;14.85178724
 17beta-hydroxy-17-methyl-;;12.55208333;13.17039878
ketoprofen;;30.03125;11.98841263
naproxen;;30.40625;11.17549143
ibuprofen;;31.625;11.88857252
aspirin;;6.354166667;4.839592708
ethisterone;;12.35416667;13.67479825
testosterone isocaproate;;45;14.7828958
testosterone undecanoate;;36.32291667;14.39808168
Caffeine;;0.35106383;3.607755889
propylparaben;;11.88421053;7.510783864
benzene;;1.694736842;2.689953165
toluene;;2.894736842;2.867087457
1-cloro-4-nitrobenzene;;3.526315789;3.583879686
2-ethoxybenzoic acid;;4.947368421;4.794946806
3-(2-furyl)acrylic acid;;4.473684211;4.0183203
phthalide;;1.463157895;3.031673034
diphenylmethanol;;5.589473684;6.292436818
m-cresol;;2.652631579;2.904088782
p-benzoquinone;;1.357894737;2.488642553
catechol;;1.252631579;2.498750007
4-hydroxy benzoic acid;;4.957894737;3.841891618
benzyl alcohol;;0.821052632;2.731414228
3-(5-methylfuran-2-yl)-propionic acid;;2.642105263;4.522411479
syringic acid;;4.894736842;4.969947608
alpha-resorcylic acid;;9.126315789;4.177902702
pyrogallol;;0.968421053;2.82156819
propiophenone;;2.9375;3.72799443
valerophenone;;7.854166667;6.571143499
hexanophenone;;14.34375;7.695466187
4-tert-butylphenol;;9.072916667;6.226170463
7-dihydroxy naphthalene;;12.88541667;5.474319685
4-trimethyl benzene;;7.614583333;4.525483324
gibberellic acid;;1.65625;8.813711487
3-Dioxane;;1.40625;4.822744238
vanillic acid;;4.71875;4.270120559
benzoin methyl ether;;5.96875;7.304949189
diphenyl carbonate;;9.75;6.802677974
trans-2-hexenyl acetate;;2.25;4.687692027
4-tert-butylbenzoic acid;;35.4375;8.140132858
bisphenol A;;53.55208333;10.40934115
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;7.134182477
butyl phenyl ether;;8.947916667;6.182802564
toluic acid;;6.729166667;3.918247795
equiline;;31.66666667;13.86788664
Sebuthylazine;;6.3125;6.545426743
aldicarb;;1.010416667;4.165386365
MCPB;;21.32291667;9.993357005
indole-3-butyric acid;;11.4375;8.709511979
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;4.2590168
mecoprop-P;;45.85416667;8.452651437
cyanazin;;4.9375;5.894647243
ISOPROTURON;;4.729166667;6.745852145
terbutylazine;;9.5625;6.513937746
linuron;;10.71875;6.757856494
alachlor;;5.135416667;7.003908597
3-butanediol diacrylate;;1.541666667;5.708873115
nortriptyline;;2.458333333;7.364758114
4-dichloro aniline;;3.645833333;3.684141706
7-dimethoxycoumarin;;5.453608247;5.203898795
trans-ferulic acid;;2.948453608;5.84192118
quercetin;;8.721649485;8.089764627
formononetin;;0.886597938;7.752424927
Rutin Hydrate;;9.773195876;9.068516884
pentoxifylline;;0.927835052;6.040880992
naringin;;7.81443299;9.230082309
(+)-catechin;;9.680412371;9.108482572
tert-butylhydroquinone;;10.07216495;6.418796222
propyl gallate;;10.37113402;7.435383021
folinic acid sodium salt;;11.04123711;9.504317893
