Compound_name;;y_test;y_pred
sulfamethizole;;4.348351648;4.063260103
sulfathiazole;;2.728571429;3.653430138
sulfamerazine;;1.446153846;3.968511752
sulfacetamide;;1.331868132;3.308231675
sulfadiazine;;1.530769231;3.523727603
sulfaguanidine;;0.442391304;3.305222378
sulfaquinoxaline;;19.30326087;6.749837579
testosterone;;15.95913978;14.17569942
prednisone;;3.193548387;8.055858615
estrone;;33.35698925;13.96159336
exemestane;;11.53723404;12.41097215
17-alpha-hydroxyprogesterone acetate;;19.41595745;11.72816972
cortisone;;3.185106383;8.474115865
betamethasone;;7.075531915;8.53764308
dehydroepiandrosterone;;19.3;14.40447637
corticosterone;;4.681914894;10.26892253
norethisterone;;16.71382979;13.28752187
progesterone;;29.96382979;14.37234988
pyridine;;3.085106383;2.470294196
methyl benzoate;;2.666666667;3.186461588
nitrocyclohexane;;1.905208333;3.151189093
anisole;;2.066666667;2.740468918
phenol;;1.61875;2.301553382
benzamide;;0.952083333;2.587566413
cumene;;7.367708333;4.130709751
4-dichlorophenol;;11.84583333;3.984537619
nandrolone;;10.375;13.40214123
mesterolone;;30.30208333;14.5439051
 17beta-hydroxy-17-methyl-;;12.55208333;12.94562352
purpurin;;22.71875;7.437360382
ketoprofen;;30.03125;10.94946191
naproxen;;30.40625;10.61042078
aspirin;;6.354166667;4.798987552
ethisterone;;12.35416667;13.39499474
testosterone cypionate;;30.46875;14.33067394
testosterone undecanoate;;36.32291667;14.16103729
Caffeine;;0.35106383;3.35107905
propylparaben;;11.88421053;7.343726094
benzene;;1.694736842;2.717387723
toluene;;2.894736842;2.86763752
naphthalene;;10.81052632;4.692961201
2-ethoxybenzoic acid;;4.947368421;4.623483519
3-(2-furyl)acrylic acid;;4.473684211;3.865011773
phthalide;;1.463157895;2.910169872
m-cresol;;2.652631579;2.756016529
p-benzoquinone;;1.357894737;2.459333138
catechol;;1.252631579;2.427314516
4-dihydroxy benzoic acid;;4.884210526;4.189807813
4-hydroxy benzoic acid;;4.957894737;3.914297173
benzyl alcohol;;0.821052632;2.517064186
3-(5-methylfuran-2-yl)-propionic acid;;2.642105263;4.203545841
syringic acid;;4.894736842;5.012294759
alpha-resorcylic acid;;9.126315789;4.238736476
pyrogallol;;0.968421053;2.890907514
acetophenone;;1.791666667;2.767767541
propiophenone;;2.9375;3.350544149
butyrophenone;;4.635416667;4.435429101
hexanophenone;;14.34375;7.146605474
4-tert-butylphenol;;9.072916667;5.46420529
7-dihydroxy naphthalene;;12.88541667;5.666256932
4-trimethyl benzene;;7.614583333;4.286210162
gibberellic acid;;1.65625;7.732991572
3-Dioxane;;1.40625;4.254331172
benzoin methyl ether;;5.96875;7.080792836
diphenyl carbonate;;9.75;6.940494259
trans-2-hexenyl acetate;;2.25;4.423811063
4-tert-butylbenzoic acid;;35.4375;7.701216336
bisphenol A;;53.55208333;10.24565168
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;6.513348265
butyl phenyl ether;;8.947916667;5.823522585
toluic acid;;6.729166667;3.700559025
equiline;;31.66666667;13.51506824
aldicarb;;1.010416667;3.942830792
MCPB;;21.32291667;9.475654152
indole-3-butyric acid;;11.4375;7.747269605
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;4.006610371
mecoprop-P;;45.85416667;7.875100473
cyanazin;;4.9375;5.713869803
ISOPROTURON;;4.729166667;6.355892433
metamitron;;0.78125;4.257768603
terbutylazine;;9.5625;6.344240751
linuron;;10.71875;6.543486849
3-butanediol diacrylate;;1.541666667;5.451534254
nortriptyline;;2.458333333;7.284058561
4-dichloro aniline;;3.645833333;3.695017651
7-dimethoxycoumarin;;5.453608247;5.250047542
trans-ferulic acid;;2.948453608;5.537032138
quercetin;;8.721649485;8.018214387
Rutin Hydrate;;9.773195876;8.875364567
(+)-catechin hydrate;;5.690721649;8.052811811
pentoxifylline;;0.927835052;5.832491302
naringin;;7.81443299;8.952579994
(-)-epicatechin;;6.288659794;8.094777956
(+)-catechin;;9.680412371;8.052811811
propyl gallate;;10.37113402;7.333006815
folinic acid sodium salt;;11.04123711;8.843810597
riboflavin;;0.505154639;7.131131839
L-(+)-ascorbic acid;;0.381443299;3.472672637
hydrochloridethiazide;;4.505154639;4.592266867
antipyrine;;1.847826087;4.127552327
acetaminophen;;0.979381443;3.360037275
isoeugenol;;6.381443299;4.913655016
eugenol;;4.010309278;4.710079499
L-(-)-carvone;;2.804123711;3.784919454
vanillin;;1.979381443;3.510553661
(+)-carvone;;2.845360825;3.789875633
geraniol;;4.639175258;5.085606966
camphor;;2.082474227;4.518191095
cinnamaldehyde;;2.845360825;3.237607366
cinnamyl alcohol;;2.275510204;3.442560448
diethyl phthalate;;3.918367347;5.765532754
isopropyl isocyanate;;0.757575758;2.365640831
methylparaben;;3.363636364;3.792865632
ethylparaben;;5.693877551;5.24249127
butylparaben;;19.56565657;8.302845248
cefamandole;;33.05102041;9.123443001
myclobutanil;;12.58762887;8.803273816
fmoc chloride;;0.288659794;6.486038976
(+)-griseofulvin;;9.37755102;8.518892118
hippuric acid;;5.581632653;5.370499658
3-nitrophenol;;3.360824742;3.126577529
thymine;;0.142857143;2.401924053
carbamazepine;;5.142857143;5.867006506
dansyl chloride;;6.826530612;6.234411464
abiraterone;;2.826530612;11.39341445
estriol;;12.51020408;12.04075103
chlorambucil;;24.94897959;10.41846615
2-hydroxypyridine;;0.336734694;2.174357542
piroxicam;;4.673469388;6.490899037
methyl-p-toluene sulfonate;;3.278350515;3.759388864
tropolone;;2.908163265;2.778531811
tropic acid;;1.96969697;4.147452615
PyBOP;;3.252525253;7.105222267
p-toluenesulfonyl isocyanate;;1.643564356;3.514437588
rifampicin;;9;7.385680419
thiamethoxam;;0.826530612;4.787218867
