Compound_name;;y_test;y_pred
sulfamethizole;;4.348351648;4.150010085
sulfathiazole;;2.728571429;3.80196924
sulfamerazine;;1.446153846;4.218900401
sulfacetamide;;1.331868132;3.506841764
sulfadiazine;;1.530769231;3.752850533
sulfaguanidine;;0.442391304;3.401759271
sulfaquinoxaline;;19.30326087;6.687194514
sulfamethoxazole;;6.345652174;4.556712705
prednisone;;3.193548387;8.378279877
estrone;;33.35698925;15.32349328
exemestane;;11.53723404;13.36312013
17-alpha-hydroxyprogesterone acetate;;19.41595745;13.22662754
cortisone;;3.185106383;8.98827391
betamethasone;;7.075531915;9.32680197
dehydroepiandrosterone;;19.3;16.00740751
corticosterone;;4.681914894;11.33430106
progesterone;;29.96382979;16.60634341
pyridine;;3.085106383;2.991669299
methyl benzoate;;2.666666667;3.320489881
nitrocyclohexane;;1.905208333;3.491441912
phenol;;1.61875;2.888547952
cumene;;7.367708333;4.592334208
4-dichlorophenol;;11.84583333;4.205557725
mesterolone;;30.30208333;16.66195973
 17beta-hydroxy-17-methyl-;;12.55208333;13.92645617
purpurin;;22.71875;7.633979079
ketoprofen;;30.03125;11.62709367
naproxen;;30.40625;11.03216187
ibuprofen;;31.625;11.53706999
aspirin;;6.354166667;4.879369473
ethisterone;;12.35416667;14.71032245
testosterone cypionate;;30.46875;18.5651913
testosterone isocaproate;;45;18.73543221
testosterone undecanoate;;36.32291667;18.2312648
Caffeine;;0.35106383;3.550025399
propylparaben;;11.88421053;6.687104324
toluene;;2.894736842;3.304869225
1-cloro-4-nitrobenzene;;3.526315789;3.667370496
naphthalene;;10.81052632;4.99488338
2-ethoxybenzoic acid;;4.947368421;4.766074547
3-(2-furyl)acrylic acid;;4.473684211;3.953851663
phthalide;;1.463157895;3.192325064
diphenylmethanol;;5.589473684;6.254592048
m-cresol;;2.652631579;3.149168357
p-benzoquinone;;1.357894737;2.805587382
4-dihydroxy benzoic acid;;4.884210526;4.414481292
4-hydroxy benzoic acid;;4.957894737;4.025828373
benzyl alcohol;;0.821052632;2.966369888
3-(5-methylfuran-2-yl)-propionic acid;;2.642105263;4.162516885
syringic acid;;4.894736842;4.97869981
alpha-resorcylic acid;;9.126315789;4.510189152
acetophenone;;1.791666667;3.107809713
propiophenone;;2.9375;3.497992621
butyrophenone;;4.635416667;4.541077686
valerophenone;;7.854166667;6.104153564
hexanophenone;;14.34375;7.162770065
4-tert-butylphenol;;9.072916667;5.980628351
7-dihydroxy naphthalene;;12.88541667;5.746339785
4-trimethyl benzene;;7.614583333;4.697622345
gibberellic acid;;1.65625;8.033842881
vanillic acid;;4.71875;4.373927037
benzoin methyl ether;;5.96875;7.078344258
diphenyl carbonate;;9.75;6.923616106
trans-2-hexenyl acetate;;2.25;4.344972016
4-tert-butylbenzoic acid;;35.4375;8.252941461
bisphenol A;;53.55208333;10.43298065
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;6.961928813
