Compound_name,y_pred,y_test
sulfamethizole,4.348351648000037,4.348351648
sulfathiazole,2.7285714289999983,2.728571429
sulfamerazine,1.446153846000026,1.446153846
sulfacetamide,1.331868132000002,1.331868132
sulfadiazine,1.5307692309999759,1.530769231
sulfaguanidine,0.44239130399997306,0.442391304
sulfaquinoxaline,19.303260870000024,19.30326087
sulfamethoxazole,6.3456521740000635,6.345652174
testosterone,15.959139780000054,15.95913978
prednisone,3.1935483869999786,3.193548387
estrone,33.356989250000034,33.35698925
exemestane,11.537234040000001,11.53723404
17-alpha-hydroxyprogesterone acetate,19.41595745,19.41595745
betamethasone,7.075531915000042,7.075531915
dehydroepiandrosterone,19.300000000000026,19.3
corticosterone,4.681914894000033,4.681914894
norethisterone,16.71382979000002,16.71382979
progesterone,29.96382978999995,29.96382979
pyridine,3.0851063830000207,3.085106383
methyl benzoate,2.6666666670000074,2.666666667
nitrocyclohexane,1.9052083330000376,1.905208333
anisole,2.0666666670000002,2.066666667
phenol,1.6187500000000337,1.61875
benzamide,0.9520833330000031,0.952083333
cumene,7.367708332999962,7.367708333
"2,4-dichlorophenol",11.84583333000002,11.84583333
nandrolone,10.375000000000046,10.375
mesterolone,30.302083330000052,30.30208333
"Androsta-1,4-dien-3-one, 17beta-hydroxy-17-methyl-",12.552083329999999,12.55208333
ketoprofen,30.03124999999998,30.03125
naproxen,30.406249999999968,30.40625
ibuprofen,31.625,31.625
aspirin,6.354166666999996,6.354166667
ethisterone,12.354166669999987,12.35416667
testosterone isocaproate,45.000000000000014,45.0
testosterone undecanoate,36.32291666999994,36.32291667
Caffeine,0.35106383000001395,0.35106383
propylparaben,11.884210529999994,11.88421053
benzene,1.6947368420000113,1.694736842
toluene,2.8947368419999786,2.894736842
1-cloro-4-nitrobenzene,3.526315788999999,3.526315789
2-ethoxybenzoic acid,4.9473684209999655,4.947368421
3-(2-furyl)acrylic acid,4.473684210999972,4.473684211
phthalide,1.4631578949999977,1.463157895
diphenylmethanol,5.589473683999988,5.589473684
m-cresol,2.652631579000017,2.652631579
p-benzoquinone,1.3578947369999939,1.357894737
catechol,1.2526315790000033,1.252631579
4-hydroxy benzoic acid,4.9578947369999895,4.957894737
benzyl alcohol,0.8210526319999931,0.821052632
3-(5-methylfuran-2-yl)-propionic acid,2.6421052629999773,2.642105263
syringic acid,4.894736841999963,4.894736842
alpha-resorcylic acid,9.126315789000017,9.126315789
pyrogallol,0.9684210530000241,0.968421053
propiophenone,2.9374999999999956,2.9375
valerophenone,7.854166667000015,7.854166667
hexanophenone,14.343750000000078,14.34375
4-tert-butylphenol,9.072916667000037,9.072916667
"2,7-dihydroxy naphthalene",12.885416669999973,12.88541667
"1,2,4-trimethyl benzene",7.614583332999985,7.614583333
gibberellic acid,1.6562500000000127,1.65625
"4-Phenyl-1,3-Dioxane",1.4062499999999962,1.40625
vanillic acid,4.718749999999984,4.71875
benzoin methyl ether,5.968749999999943,5.96875
diphenyl carbonate,9.749999999999996,9.75
trans-2-hexenyl acetate,2.2500000000000084,2.25
4-tert-butylbenzoic acid,35.4375,35.4375
bisphenol A,53.55208333000002,53.55208333
BHA (3-tert-Butyl-4-hydroxyanisole),13.583333329999995,13.58333333
butyl phenyl ether,8.947916666999957,8.947916667
toluic acid,6.729166666999989,6.729166667
equiline,31.666666670000012,31.66666667
Sebuthylazine,6.312499999999985,6.3125
aldicarb,1.0104166670000434,1.010416667
MCPB,21.32291667000002,21.32291667
indole-3-butyric acid,11.437499999999982,11.4375
ATRAZIN-DESETHYL-2-HYDROXY,1.5208333329999897,1.520833333
mecoprop-P,45.85416666999998,45.85416667
cyanazin,4.937500000000037,4.9375
ISOPROTURON,4.729166667000017,4.729166667
terbutylazine,9.562500000000043,9.5625
linuron,10.718750000000039,10.71875
alachlor,5.135416667000028,5.135416667
"1,3-butanediol diacrylate",1.5416666670000412,1.541666667
nortriptyline,2.4583333329999935,2.458333333
"3,4-dichloro aniline",3.6458333329999872,3.645833333
"5,7-dimethoxycoumarin",5.45360824699996,5.453608247
trans-ferulic acid,2.9484536079999972,2.948453608
quercetin,8.721649485000066,8.721649485
formononetin,0.8865979379999882,0.886597938
Rutin Hydrate,9.77319587600001,9.773195876
pentoxifylline,0.9278350520000471,0.927835052
naringin,7.814432989999987,7.81443299
(+)-catechin,9.680412371000031,9.680412371
tert-butylhydroquinone,10.07216494999993,10.07216495
propyl gallate,10.371134020000053,10.37113402
folinic acid sodium salt,11.041237109999969,11.04123711
riboflavin,0.5051546390000399,0.505154639
L-(+)-ascorbic acid,0.3814432990000084,0.381443299
hydrochloridethiazide,4.505154639000002,4.505154639
"5,5-diphenylhydantoin",16.927835049999988,16.92783505
antipyrine,1.8478260869999836,1.847826087
acetaminophen,0.9793814430000447,0.979381443
isoeugenol,6.381443298999989,6.381443299
vanillin,1.9793814430000105,1.979381443
(+)-carvone,2.8453608249999975,2.845360825
geraniol,4.639175257999993,4.639175258
camphor,2.0824742270000476,2.082474227
o-methylanisole,3.3711340209999876,3.371134021
cinnamaldehyde,2.845360824999985,2.845360825
dimethyl phthalate,1.8865979380000093,1.886597938
diethyl phthalate,3.91836734699997,3.918367347
isopropyl isocyanate,0.7575757579999942,0.757575758
methylparaben,3.363636363999974,3.363636364
ethylparaben,5.693877550999981,5.693877551
butylparaben,19.565656570000034,19.56565657
cefamandole,33.05102041000001,33.05102041
myclobutanil,12.587628870000017,12.58762887
fmoc chloride,0.28865979400000596,0.288659794
(+)-griseofulvin,9.377551020000013,9.37755102
3-nitrophenol,3.3608247419999526,3.360824742
thymine,0.14285714300005115,0.142857143
carbamazepine,5.142857142999971,5.142857143
dansyl chloride,6.826530611999982,6.826530612
abiraterone,2.8265306119999716,2.826530612
estriol,12.510204080000005,12.51020408
chlorambucil,24.948979590000036,24.94897959
2-hydroxypyridine,0.3367346939999829,0.336734694
piroxicam,4.673469387999934,4.673469388
methyl-p-toluene sulfonate,3.2783505150000014,3.278350515
