Compound_name,y_pred,y_test
sulfamethizole,4.348767280578613,4.348351648
sulfamerazine,1.4465265274047852,1.446153846
sulfacetamide,1.3321332931518555,1.331868132
sulfadiazine,1.530980110168457,1.530769231
sulfaguanidine,0.44270801544189453,0.442391304
sulfaquinoxaline,19.30365562438965,19.30326087
sulfamethoxazole,6.346016883850098,6.345652174
testosterone,15.959463119506836,15.95913978
prednisone,3.1940813064575195,3.193548387
estrone,33.357258796691895,33.35698925
exemestane,11.537496566772461,11.53723404
17-alpha-hydroxyprogesterone acetate,19.416197776794434,19.41595745
cortisone,3.1854143142700195,3.185106383
betamethasone,7.075953483581543,7.075531915
dehydroepiandrosterone,19.300206184387207,19.3
norethisterone,16.71415424346924,16.71382979
progesterone,29.96425724029541,29.96382979
pyridine,3.0851354598999023,3.085106383
methyl benzoate,2.667020797729492,2.666666667
nitrocyclohexane,1.9054937362670898,1.905208333
anisole,2.06697940826416,2.066666667
phenol,1.6190767288208008,1.61875
benzamide,0.9523525238037109,0.952083333
cumene,7.368000030517578,7.367708333
"2,4-dichlorophenol",11.846101760864258,11.84583333
nandrolone,10.375319480895996,10.375
mesterolone,30.302345275878906,30.30208333
"Androsta-1,4-dien-3-one, 17beta-hydroxy-17-methyl-",12.552438735961914,12.55208333
purpurin,22.718953132629395,22.71875
ketoprofen,30.031665802001953,30.03125
ibuprofen,31.62523365020752,31.625
aspirin,6.354419708251953,6.354166667
ethisterone,12.354432106018066,12.35416667
testosterone cypionate,30.468984603881836,30.46875
testosterone isocaproate,45.0002555847168,45.0
testosterone undecanoate,36.323330879211426,36.32291667
Caffeine,0.351409912109375,0.35106383
propylparaben,11.88451862335205,11.88421053
benzene,1.6948928833007812,1.694736842
toluene,2.8950138092041016,2.894736842
1-cloro-4-nitrobenzene,3.5266542434692383,3.526315789
naphthalene,10.810672760009766,10.81052632
2-ethoxybenzoic acid,4.947650909423828,4.947368421
phthalide,1.4635334014892578,1.463157895
diphenylmethanol,5.589703559875488,5.589473684
m-cresol,2.652888298034668,2.652631579
p-benzoquinone,1.3579626083374023,1.357894737
catechol,1.2526941299438477,1.252631579
"3,4-dihydroxy benzoic acid",4.884607315063477,4.884210526
4-hydroxy benzoic acid,4.958239555358887,4.957894737
benzyl alcohol,0.8213558197021484,0.821052632
syringic acid,4.8950605392456055,4.894736842
alpha-resorcylic acid,9.126670837402344,9.126315789
pyrogallol,0.9688625335693359,0.968421053
acetophenone,1.7918787002563477,1.791666667
propiophenone,2.937776565551758,2.9375
butyrophenone,4.635668754577637,4.635416667
valerophenone,7.854487419128418,7.854166667
hexanophenone,14.344182968139648,14.34375
4-tert-butylphenol,9.073287963867188,9.072916667
"2,7-dihydroxy naphthalene",12.885712623596191,12.88541667
"1,2,4-trimethyl benzene",7.614717483520508,7.614583333
gibberellic acid,1.6564874649047852,1.65625
"4-Phenyl-1,3-Dioxane",1.406489372253418,1.40625
vanillic acid,4.719207763671875,4.71875
benzoin methyl ether,5.9689130783081055,5.96875
trans-2-hexenyl acetate,2.2502031326293945,2.25
4-tert-butylbenzoic acid,35.43780326843262,35.4375
butyl phenyl ether,8.94820499420166,8.947916667
toluic acid,6.729536056518555,6.729166667
equiline,31.667030334472656,31.66666667
Sebuthylazine,6.3128557205200195,6.3125
MCPB,21.32323169708252,21.32291667
indole-3-butyric acid,11.437736511230469,11.4375
ATRAZIN-DESETHYL-2-HYDROXY,1.5211524963378906,1.520833333
mecoprop-P,45.85450077056885,45.85416667
ISOPROTURON,4.7294416427612305,4.729166667
metamitron,0.7815761566162109,0.78125
terbutylazine,9.562637329101562,9.5625
linuron,10.719064712524414,10.71875
alachlor,5.135669708251953,5.135416667
nortriptyline,2.4586219787597656,2.458333333
"3,4-dichloro aniline",3.6460628509521484,3.645833333
"5,7-dimethoxycoumarin",5.453845977783203,5.453608247
trans-ferulic acid,2.9487972259521484,2.948453608
quercetin,8.721945762634277,8.721649485
formononetin,0.8869199752807617,0.886597938
Rutin Hydrate,9.773646354675293,9.773195876
(+)-catechin hydrate,7.685827255249023,5.690721649
pentoxifylline,0.9281768798828125,0.927835052
naringin,7.8147077560424805,7.81443299
(-)-epicatechin,6.288747787475586,6.288659794
(+)-catechin,7.685827255249023,9.680412371
tert-butylhydroquinone,10.072482109069824,10.07216495
propyl gallate,10.371615409851074,10.37113402
folinic acid sodium salt,11.041571617126465,11.04123711
riboflavin,0.5054550170898438,0.505154639
hydrochloridethiazide,4.505539894104004,4.505154639
"5,5-diphenylhydantoin",16.92825984954834,16.92783505
antipyrine,1.8479604721069336,1.847826087
acetaminophen,0.9797439575195312,0.979381443
isoeugenol,6.381775856018066,6.381443299
eugenol,4.010607719421387,4.010309278
L-(-)-carvone,2.8043460845947266,2.804123711
vanillin,1.979640007019043,1.979381443
(+)-carvone,2.845621109008789,2.845360825
geraniol,4.639418601989746,4.639175258
camphor,2.082723617553711,2.082474227
o-methylanisole,3.371293067932129,3.371134021
cinnamaldehyde,2.845515251159668,2.845360825
cinnamyl alcohol,2.275822639465332,2.275510204
dimethyl phthalate,1.8868741989135742,1.886597938
diethyl phthalate,3.9187936782836914,3.918367347
methylparaben,3.3640317916870117,3.363636364
ethylparaben,5.694174766540527,5.693877551
butylparaben,19.56585121154785,19.56565657
cefamandole,33.05128192901611,33.05102041
myclobutanil,12.587841987609863,12.58762887
fmoc chloride,0.2890052795410156,0.288659794
hippuric acid,5.581932067871094,5.581632653
3-nitrophenol,3.361095428466797,3.360824742
thymine,0.14299583435058594,0.142857143
carbamazepine,5.143019676208496,5.142857143
dansyl chloride,6.826678276062012,6.826530612
abiraterone,2.827019691467285,2.826530612
estriol,12.510540962219238,12.51020408
chlorambucil,24.949257850646973,24.94897959
2-hydroxypyridine,0.33706092834472656,0.336734694
piroxicam,4.673855781555176,4.673469388
methyl-p-toluene sulfonate,3.2786149978637695,3.278350515
tropolone,2.90848445892334,2.908163265
tropic acid,1.9699211120605469,1.96969697
PyBOP,3.2527599334716797,3.252525253
p-toluenesulfonyl isocyanate,1.6438827514648438,1.643564356
rifampicin,8.999795913696289,9.0
4-(dimethylamino)benzoic acid,3.469569206237793,3.469387755
