Compound_name,y_pred,y_test
sulfamethizole,4.348304748535156,4.348351648
sulfathiazole,2.7285385131835938,2.728571429
sulfamerazine,1.4460678100585938,1.446153846
sulfacetamide,1.3317794799804688,1.331868132
sulfadiazine,1.53070068359375,1.530769231
sulfaquinoxaline,19.30315399169922,19.30326087
sulfamethoxazole,6.3455963134765625,6.345652174
testosterone,15.959014892578125,15.95913978
prednisone,3.1934585571289062,3.193548387
estrone,33.356842041015625,33.35698925
exemestane,11.537147521972656,11.53723404
17-alpha-hydroxyprogesterone acetate,19.415855407714844,19.41595745
cortisone,3.1850662231445312,3.185106383
dehydroepiandrosterone,19.299942016601562,19.3
corticosterone,4.6818695068359375,4.681914894
norethisterone,16.71375274658203,16.71382979
progesterone,29.963722229003906,29.96382979
pyridine,3.0849990844726562,3.085106383
methyl benzoate,2.6665267944335938,2.666666667
nitrocyclohexane,1.9051284790039062,1.905208333
anisole,2.0665740966796875,2.066666667
phenol,1.6186981201171875,1.61875
benzamide,0.9520263671875,0.952083333
cumene,7.367652893066406,7.367708333
"2,4-dichlorophenol",11.84576416015625,11.84583333
nandrolone,10.3748779296875,10.375
mesterolone,30.301963806152344,30.30208333
"Androsta-1,4-dien-3-one, 17beta-hydroxy-17-methyl-",12.551971435546875,12.55208333
purpurin,22.718658447265625,22.71875
ketoprofen,30.031158447265625,30.03125
naproxen,30.406204223632812,30.40625
ibuprofen,31.62493133544922,31.625
aspirin,6.354133605957031,6.354166667
ethisterone,12.35400390625,12.35416667
testosterone cypionate,30.46868133544922,30.46875
testosterone isocaproate,44.9998779296875,45.0
testosterone undecanoate,36.3228759765625,36.32291667
Caffeine,0.35094451904296875,0.35106383
propylparaben,11.884124755859375,11.88421053
benzene,1.6946563720703125,1.694736842
1-cloro-4-nitrobenzene,3.5262298583984375,3.526315789
naphthalene,10.810531616210938,10.81052632
2-ethoxybenzoic acid,4.947303771972656,4.947368421
3-(2-furyl)acrylic acid,4.473609924316406,4.473684211
phthalide,1.4630813598632812,1.463157895
diphenylmethanol,5.589469909667969,5.589473684
m-cresol,2.652587890625,2.652631579
p-benzoquinone,1.3578872680664062,1.357894737
catechol,1.2525711059570312,1.252631579
"3,4-dihydroxy benzoic acid",4.884162902832031,4.884210526
4-hydroxy benzoic acid,4.957817077636719,4.957894737
benzyl alcohol,0.8209686279296875,0.821052632
3-(5-methylfuran-2-yl)-propionic acid,2.6420364379882812,2.642105263
syringic acid,4.8946533203125,4.894736842
pyrogallol,0.96832275390625,0.968421053
acetophenone,1.7916030883789062,1.791666667
propiophenone,2.9374313354492188,2.9375
butyrophenone,4.6353607177734375,4.635416667
valerophenone,7.8541259765625,7.854166667
hexanophenone,14.343696594238281,14.34375
4-tert-butylphenol,9.072822570800781,9.072916667
"2,7-dihydroxy naphthalene",12.885322570800781,12.88541667
"1,2,4-trimethyl benzene",7.6145172119140625,7.614583333
"4-Phenyl-1,3-Dioxane",1.4061737060546875,1.40625
vanillic acid,4.7186737060546875,4.71875
benzoin methyl ether,5.968681335449219,5.96875
diphenyl carbonate,9.749931335449219,9.75
4-tert-butylbenzoic acid,35.43737030029297,35.4375
bisphenol A,53.552001953125,53.55208333
BHA (3-tert-Butyl-4-hydroxyanisole),13.583267211914062,13.58333333
toluic acid,6.7290496826171875,6.729166667
equiline,31.666549682617188,31.66666667
Sebuthylazine,6.312492370605469,6.3125
aldicarb,1.0103988647460938,1.010416667
MCPB,21.322731018066406,21.32291667
indole-3-butyric acid,11.437431335449219,11.4375
ATRAZIN-DESETHYL-2-HYDROXY,1.5207748413085938,1.520833333
mecoprop-P,45.85414123535156,45.85416667
cyanazin,4.937431335449219,4.9375
metamitron,0.781158447265625,0.78125
terbutylazine,9.562385559082031,9.5625
linuron,10.71868896484375,10.71875
alachlor,5.1353302001953125,5.135416667
"1,3-butanediol diacrylate",1.541656494140625,1.541666667
nortriptyline,2.458343505859375,2.458333333
"3,4-dichloro aniline",3.6457366943359375,3.645833333
"5,7-dimethoxycoumarin",5.4534912109375,5.453608247
trans-ferulic acid,2.948394775390625,2.948453608
quercetin,8.72161865234375,8.721649485
formononetin,0.886505126953125,0.886597938
Rutin Hydrate,9.773170471191406,9.773195876
(+)-catechin hydrate,7.685493469238281,5.690721649
pentoxifylline,0.9277420043945312,0.927835052
naringin,7.814430236816406,7.81443299
(-)-epicatechin,6.28857421875,6.288659794
(+)-catechin,7.685493469238281,9.680412371
tert-butylhydroquinone,10.072105407714844,10.07216495
propyl gallate,10.371063232421875,10.37113402
folinic acid sodium salt,11.041168212890625,11.04123711
riboflavin,0.5050811767578125,0.505154639
L-(+)-ascorbic acid,0.3813629150390625,0.381443299
"5,5-diphenylhydantoin",16.927772521972656,16.92783505
antipyrine,1.8477554321289062,1.847826087
eugenol,4.010284423828125,4.010309278
L-(-)-carvone,2.8040695190429688,2.804123711
vanillin,1.9792938232421875,1.979381443
(+)-carvone,2.8452987670898438,2.845360825
geraniol,4.6390838623046875,4.639175258
camphor,2.0824050903320312,2.082474227
o-methylanisole,3.3710250854492188,3.371134021
cinnamaldehyde,2.84527587890625,2.845360825
cinnamyl alcohol,2.2754135131835938,2.275510204
dimethyl phthalate,1.8865432739257812,1.886597938
diethyl phthalate,3.9183349609375,3.918367347
isopropyl isocyanate,0.7574615478515625,0.757575758
ethylparaben,5.693717956542969,5.693877551
butylparaben,19.565536499023438,19.56565657
cefamandole,33.05097198486328,33.05102041
myclobutanil,12.58770751953125,12.58762887
fmoc chloride,0.2885589599609375,0.288659794
(+)-griseofulvin,9.377487182617188,9.37755102
hippuric acid,5.581512451171875,5.581632653
carbamazepine,5.142791748046875,5.142857143
dansyl chloride,6.826446533203125,6.826530612
abiraterone,2.8264541625976562,2.826530612
estriol,12.510208129882812,12.51020408
chlorambucil,24.94884490966797,24.94897959
piroxicam,4.673469543457031,4.673469388
methyl-p-toluene sulfonate,3.2783203125,3.278350515
tropolone,2.9080352783203125,2.908163265
tropic acid,1.9696273803710938,1.96969697
PyBOP,3.25250244140625,3.252525253
p-toluenesulfonyl isocyanate,1.6435623168945312,1.643564356
rifampicin,8.999961853027344,9.0
thiamethoxam,0.8265304565429688,0.826530612
4-(dimethylamino)benzoic acid,3.4693527221679688,3.469387755
