Compound_name,y_test,y_pred
bisphenol A,53.55208333,25.452055
mecoprop-P,45.85416667,25.452055
4-tert-butylbenzoic acid,35.4375,22.168804
cefamandole,33.05102041,22.45177
naproxen,30.40625,11.621149
ketoprofen,30.03125,12.408519
progesterone,29.96382979,12.336201
purpurin,22.71875,11.997495
MCPB,21.32291667,10.145548
butylparaben,19.56565657,11.479254
dehydroepiandrosterone,19.3,4.571289
5-5-diphenylhydantoin,16.92783505,4.577557
norethisterone,16.71382979,4.5793695
testosterone,15.95913978,4.583681
hexanophenone,14.34375,4.636363
BHA (3-tert-Butyl-4-hydroxyanisole),13.58333333,4.545865
2-7-dihydroxy naphthalene,12.88541667,6.865668
myclobutanil,12.58762887,10.227527
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,12.55208333,12.247434
estriol,12.51020408,10.068433
ethisterone,12.35416667,7.3402104
2-4-dichlorophenol,11.84583333,5.882295
exemestane,11.53723404,4.5478215
indole-3-butyric acid,11.4375,4.5415535
naphthalene,10.81052632,8.951431
linuron,10.71875,8.840305
nandrolone,10.375,8.840305
propyl gallate,10.37113402,4.910834
tert-butylhydroquinone,10.07216495,4.5415535
Rutin Hydrate,9.773195876,4.558257
(+)-catechin,9.680412371,4.5918055
terbutylazine,9.5625,5.5632663
(+)-griseofulvin,9.37755102,4.5415535
4-tert-butylphenol,9.072916667,4.6048374
rifampicin,9.0,4.6385617
quercetin,8.721649485,4.5794134
valerophenone,7.854166667,4.583681
naringin,7.81443299,4.5415535
1-2-4-trimethyl benzene,7.614583333,4.545865
cumene,7.367708333,4.5415535
betamethasone,7.075531915,4.5415535
toluic acid,6.729166667,4.5415535
isoeugenol,6.381443299,4.558257
aspirin,6.354166667,4.583681
sulfamethoxazole,6.345652174,4.545865
Sebuthylazine,6.3125,4.5415535
(-)-epicatechin,6.288659794,4.5415535
benzoin methyl ether,5.96875,4.5415535
ethylparaben,5.693877551,4.5864844
diphenylmethanol,5.589473684,4.545865
hippuric acid,5.581632653,8.472326
5-7-dimethoxycoumarin,5.453608247,4.545865
carbamazepine,5.142857143,4.545865
alachlor,5.135416667,7.9348993
2-ethoxybenzoic acid,4.947368421,4.5415535
cyanazin,4.9375,4.5415535
3-4-dihydroxy benzoic acid,4.884210526,4.5415535
ISOPROTURON,4.729166667,4.5415535
vanillic acid,4.71875,4.545865
corticosterone,4.681914894,9.99074
piroxicam,4.673469388,4.5415535
butyrophenone,4.635416667,4.5415535
hydrochloridethiazide,4.505154639,5.506747
3-(2-furyl)acrylic acid,4.473684211,4.5415535
sulfamethizole,4.348351648,4.5415535
eugenol,4.010309278,4.910834
diethyl phthalate,3.918367347,4.545865
3-4-dichloro aniline,3.645833333,4.787524
1-cloro-4-nitrobenzene,3.526315789,4.910834
4-(dimethylamino)benzoic acid,3.469387755,4.605748
o-methylanisole,3.371134021,4.8653955
methylparaben,3.363636364,4.545865
3-nitrophenol,3.360824742,4.5628858
cortisone,3.185106383,4.859128
trans-ferulic acid,2.948453608,7.283964
propiophenone,2.9375,4.5478215
tropolone,2.908163265,4.5415535
(+)-carvone,2.845360825,4.5478215
cinnamaldehyde,2.845360825,4.5478215
abiraterone,2.826530612,4.5864844
L-(-)-carvone,2.804123711,4.5415535
sulfathiazole,2.728571429,5.087967
m-cresol,2.652631579,4.5415535
3-(5-methylfuran-2-yl)-propionic acid,2.642105263,8.771442
cinnamyl alcohol,2.275510204,4.5415535
trans-2-hexenyl acetate,2.25,4.5415535
camphor,2.082474227,4.5415535
anisole,2.066666667,4.5415535
vanillin,1.979381443,4.5415535
tropic acid,1.96969697,4.5415535
nitrocyclohexane,1.905208333,4.5415535
dimethyl phthalate,1.886597938,4.545865
antipyrine,1.847826087,5.2781878
benzene,1.694736842,4.5793695
phenol,1.61875,4.545865
sulfadiazine,1.530769231,4.545865
phthalide,1.463157895,4.5415535
sulfamerazine,1.446153846,5.2375693
4-Phenyl-1-3-Dioxane,1.40625,4.636363
sulfacetamide,1.331868132,4.545865
catechol,1.252631579,4.571289
acetaminophen,0.979381443,4.545865
benzamide,0.952083333,4.582173
pentoxifylline,0.927835052,6.233104
thiamethoxam,0.826530612,4.552133
benzyl alcohol,0.821052632,4.5415535
metamitron,0.78125,4.5415535
riboflavin,0.505154639,5.506747
L-(+)-ascorbic acid,0.381443299,4.5478215
Caffeine,0.35106383,6.902337
thymine,0.142857143,4.6740065
