Compound_name;y_test;y_pred
sulfamethizole;0.155960344;1.523796418
sulfathiazole;-0.260559006;1.190017037
sulfamerazine;0.460284281;1.498643668
sulfacetamide;0.216650741;1.595075135
sulfadiazine;0.255769231;1.048352188
sulfaguanidine;-0.004347826;0.660607457
sulfaquinoxaline;2.505434783;1.953799572
sulfamethoxazole;0.526086957;1.63286573
prednisone;1.527614321;6.910031231
estrone;20.18006617;7.525306654
exemestane;5.680091185;7.743502617
17-alpha-hydroxyprogesterone acetate;13.89507833;9.23444257
cortisone;1.572884161;7.230979284
betamethasone;4.09091653;7.048565302
dehydroepiandrosterone;13.06923077;8.402754688
corticosterone;2.155541267;7.761389263
progesterone;17.08580781;8.635739035
pyridine;3.085106383;0.43901473
methyl benzoate;-0.326739927;1.597843613
nitrocyclohexane;-0.283802656;2.589222879
phenol;0.071497253;1.178596364
cumene;1.558917125;2.643512967
2-4-dichlorophenol;2.64253663;1.585366099
mesterolone;24.06032509;9.139269987
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-;8.200434982;8.182905276
purpurin;22.71875;2.946375861
ketoprofen;6.163118132;5.040186502
naproxen;-2.362980769;4.587150675
ibuprofen;20.44917582;5.957019932
aspirin;-2.83264652;1.916729562
ethisterone;7.562957875;8.455688724
testosterone cypionate;20.88633242;10.52888487
testosterone isocaproate;34.2967033;10.05037764
testosterone undecanoate;25.70753205;11.37680161
Caffeine;-0.190602837;0.928766875
propylparaben;6.113377193;3.677396952
toluene;0.175986842;1.653367578
1-cloro-4-nitrobenzene;-1;1.003695789
naphthalene;-2.4;1.868613656
2-ethoxybenzoic acid;-3.021052632;2.25530503
3-(2-furyl)acrylic acid;-0.147368421;1.242635605
phthalide;-0.842105263;1.306657407
diphenylmethanol;1.621052632;3.578034019
m-cresol;0.557894737;1.865652463
p-benzoquinone;0.273684211;0.943830103
3-4-dihydroxy benzoic acid;0.715789474;0.871509072
4-hydroxy benzoic acid;1.421052632;1.135056274
benzyl alcohol;0.178947368;1.567418249
3-(5-methylfuran-2-yl)-propionic acid;0.526315789;2.969001486
syringic acid;-0.421052632;1.662105833
alpha-resorcylic acid;1.157894737;0.855718713
acetophenone;-0.134649123;1.752415255
propiophenone;-0.041447368;2.326393307
butyrophenone;0.498574561;2.959416071
valerophenone;1.885745614;3.722967019
hexanophenone;5.354276316;4.322865808
4-tert-butylphenol;5.346600877;3.86450675
2-7-dihydroxy naphthalene;0.632785088;2.18687706
1-2-4-trimethyl benzene;1.951425439;2.635963037
gibberellic acid;1.150986842;6.121460789
vanillic acid;0.634539474;1.265227368
benzoin methyl ether;1.654545451;3.885240636
diphenyl carbonate;3.676315789;3.421153801
trans-2-hexenyl acetate;1.281578947;3.840992602
4-tert-butylbenzoic acid;17.90697368;4.611127458
bisphenol A;39.28892544;5.415218064
BHA (3-tert-Butyl-4-hydroxyanisole);8.214912281;3.849960674
butyl phenyl ether;2.853179825;3.468136967
equiline;17.15087719;7.043056037
Sebuthylazine;2.499313187;3.35079292
aldicarb;-0.272192029;2.694379484
MCPB;6.051177536;5.04361351
ATRAZIN-DESETHYL-2-HYDROXY;0.11865942;1.844549213
mecoprop-P;45.85416667;4.87964991
cyanazin;1.654891304;2.677795983
ISOPROTURON;-0.662137681;3.74992103
metamitron;-0.349184783;1.899609859
terbutylazine;4.051630435;3.508255597
linuron;0.46875;3.189222804
alachlor;1.882669414;4.655264987
1-3-butanediol diacrylate;0.530677656;3.703736787
nortriptyline;2.590201465;4.321390161
3-4-dichloro aniline;2.687070447;1.247984775
5-7-dimethoxycoumarin;-0.304633511;2.259289204
trans-ferulic acid;1.082474227;2.813841896
quercetin;0.909149485;2.839163497
formononetin;-1.482967279;3.735164109
Rutin Hydrate;0.752362543;3.387027419
(+)-catechin hydrate;1.389646381;3.705336743
pentoxifylline;-1.803347744;3.031611591
naringin;-0.739914836;4.093195962
(-)-epicatechin;-3.464028378;3.71891193
(+)-catechin;0.289108023;3.705336743
tert-butylhydroquinone;5.738831615;3.523068539
propyl gallate;2.679644659;3.295447618
folinic acid sodium salt;-6.93725751;1.913085808
riboflavin;-0.656135683;2.656972708
L-(+)-ascorbic acid;0.091120718;0.688694375
hydrochloridethiazide;-0.419576544;1.166014964
5-5-diphenylhydantoin;8.239663009;2.989840198
acetaminophen;-0.095887374;1.920617811
isoeugenol;0.787693299;2.997072141
eugenol;0.148607151;3.032501473
L-(-)-carvone;-0.888183981;3.65790706
vanillin;-0.278683073;1.230766961
(+)-carvone;-1.100875734;3.662371577
geraniol;2.309504928;4.362480798
camphor;0.362044119;4.448159883
o-methylanisole;0.094538276;1.978777036
cinnamaldehyde;-1.789047777;1.976213494
cinnamyl alcohol;-0.176102699;2.336570341
dimethyl phthalate;-0.263939696;2.268969025
diethyl phthalate;0.316216809;3.486660347
isopropyl isocyanate;0.757575758;1.332243302
methylparaben;0.804496579;1.867911125
cefamandole;9.251020408;3.628350119
myclobutanil;6.006983705;4.698020073
fmoc chloride;-0.009212547;4.474361961
(+)-griseofulvin;-0.579895788;4.761255946
hippuric acid;-3.258792879;2.197457448
3-nitrophenol;1.031037508;0.527096793
thymine;-0.09118541;0.381606057
carbamazepine;-3.29331307;2.794540386
dansyl chloride;-0.896873643;3.36532057
abiraterone;2.48610508;7.813968647
chlorambucil;17.50217108;5.954278311
2-hydroxypyridine;-0.482414242;0.517745026
piroxicam;-3.230785931;2.153798924
methyl-p-toluene sulfonate;-0.828032463;2.383464153
tropolone;0.237950499;1.151273706
tropic acid;-0.146092504;2.430652582
PyBOP;-1.105369484;3.888252942
p-toluenesulfonyl isocyanate;-0.524856696;1.773718267
rifampicin;2.547368421;2.718696923
thiamethoxam;-1.428788537;2.149652764
4-(dimethylamino)benzoic acid;-0.30720799;2.57382846
