Compound_name;y_test;y_pred
sulfamethizole;4.192391304;4.192391304
sulfathiazole;2.989130435;2.989130435
sulfamerazine;0.985869565;0.985869565
sulfacetamide;1.115217391;1.115217391
sulfadiazine;1.275;1.275
sulfaguanidine;0.44673913;0.44673913
sulfaquinoxaline;16.79782609;16.79782609
testosterone;5.67032967;5.67032967
prednisone;1.665934066;1.665934066
estrone;13.17692308;13.17692308
exemestane;5.857142857;5.857142857
17-alpha-hydroxyprogesterone acetate;5.520879121;5.520879121
cortisone;1.612222222;1.612222222
betamethasone;2.984615385;2.984615385
dehydroepiandrosterone;6.230769231;6.230769231
corticosterone;2.526373626;2.526373626
norethisterone;6.102197802;6.102197802
progesterone;12.87802198;12.87802198
pyridine;0;7.78E-11
methyl benzoate;2.993406593;2.993406593
nitrocyclohexane;2.189010989;2.189010989
anisole;2.620879121;2.620879121
phenol;1.547252747;1.547252747
benzamide;1.483516484;1.483516484
cumene;5.808791209;5.808791209
2-4-dichlorophenol;9.203296703;9.203296703
nandrolone;4.142857143;4.142857143
mesterolone;6.241758242;6.241758242
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-;4.351648352;4.351648352
purpurin;0;7.93E-13
ketoprofen;23.86813187;23.86813187
naproxen;32.76923077;32.76923077
aspirin;9.186813187;9.186813187
ethisterone;4.791208791;4.791208791
testosterone cypionate;9.582417582;9.582417582
testosterone undecanoate;10.61538462;10.61538462
Caffeine;0.541666667;0.541666667
propylparaben;5.770833333;5.770833333
benzene;1.625;1.625
toluene;2.71875;2.71875
naphthalene;13.21052632;13.21052632
2-ethoxybenzoic acid;7.968421053;7.968421053
3-(2-furyl)acrylic acid;4.621052632;4.621052632
phthalide;2.305263158;2.305263158
m-cresol;2.094736842;2.094736842
p-benzoquinone;1.084210526;1.084210526
catechol;1.168421053;1.168421053
3-4-dihydroxy benzoic acid;4.168421053;4.168421053
4-hydroxy benzoic acid;3.536842105;3.536842105
benzyl alcohol;0.642105263;0.642105263
3-(5-methylfuran-2-yl)-propionic acid;2.115789474;2.115789474
syringic acid;5.315789474;5.315789474
alpha-resorcylic acid;7.968421053;7.968421053
pyrogallol;1;1
acetophenone;1.926315789;1.926315789
propiophenone;2.978947368;2.978947368
butyrophenone;4.136842105;4.136842105
hexanophenone;8.989473684;8.989473684
4-tert-butylphenol;3.726315789;3.726315789
2-7-dihydroxy naphthalene;12.25263158;12.25263158
1-2-4-trimethyl benzene;5.663157895;5.663157895
gibberellic acid;0.505263158;0.505263158
4-Phenyl-1-3-Dioxane;1.431578947;1.431578947
benzoin methyl ether;5.084210526;5.084210526
diphenyl carbonate;6.073684211;6.073684211
trans-2-hexenyl acetate;0.968421053;0.968421053
4-tert-butylbenzoic acid;17.53052632;17.53052632
bisphenol A;14.26315789;14.26315789
BHA (3-tert-Butyl-4-hydroxyanisole);5.368421053;5.368421053
butyl phenyl ether;6.094736842;6.094736842
toluic acid;6.357894737;6.357894737
equiline;14.51578947;14.51578947
aldicarb;1.282608696;1.282608696
MCPB;15.27173913;15.27173913
indole-3-butyric acid;10.27173913;10.27173913
ATRAZIN-DESETHYL-2-HYDROXY;1.402173913;1.402173913
mecoprop-P;0;6.14E-12
cyanazin;3.282608696;3.282608696
ISOPROTURON;5.391304348;5.391304348
metamitron;1.130434783;1.130434783
terbutylazine;5.510869565;5.510869565
linuron;10.25;10.25
1-3-butanediol diacrylate;1.010989011;1.010989011
nortriptyline;-0.131868132;-0.131868132
3-4-dichloro aniline;0.958762887;0.958762887
5-7-dimethoxycoumarin;5.758241758;5.758241758
trans-ferulic acid;1.865979381;1.865979381
quercetin;7.8125;7.8125
Rutin Hydrate;9.020833333;9.020833333
(+)-catechin hydrate;4.301075269;6.846189808
pentoxifylline;2.731182796;2.731182796
naringin;8.554347826;8.554347826
(-)-epicatechin;9.752688172;9.752688172
(+)-catechin;9.391304348;6.846189808
propyl gallate;7.691489362;7.691489362
folinic acid sodium salt;17.97849462;17.97849462
riboflavin;1.161290323;1.161290323
L-(+)-ascorbic acid;0.290322581;0.290322581
hydrochloridethiazide;4.924731183;4.924731183
antipyrine;6.298969072;6.298969072
acetaminophen;1.075268817;1.075268817
isoeugenol;5.59375;5.59375
eugenol;3.861702128;3.861702128
L-(-)-carvone;3.692307692;3.692307692
vanillin;2.258064516;2.258064516
(+)-carvone;3.946236559;3.946236559
geraniol;2.32967033;2.32967033
camphor;1.720430108;1.720430108
cinnamaldehyde;4.634408602;4.634408602
cinnamyl alcohol;2.451612903;2.451612903
diethyl phthalate;3.602150538;3.602150538
isopropyl isocyanate;0;-2.06E-11
methylparaben;2.559139785;2.559139785
ethylparaben;3.731182796;3.731182796
butylparaben;8.150537634;8.150537634
cefamandole;23.8;23.8
myclobutanil;6.580645161;6.580645161
fmoc chloride;0.29787234;0.29787234
(+)-griseofulvin;9.957446809;9.957446809
hippuric acid;8.840425532;8.840425532
3-nitrophenol;2.329787234;2.329787234
thymine;0.234042553;0.234042553
carbamazepine;8.436170213;8.436170213
dansyl chloride;7.723404255;7.723404255
abiraterone;0.340425532;0.340425532
estriol;5.095744681;5.095744681
chlorambucil;7.446808511;7.446808511
2-hydroxypyridine;0.819148936;0.819148936
piroxicam;7.904255319;7.904255319
methyl-p-toluene sulfonate;4.106382979;4.106382979
tropolone;2.670212766;2.670212766
tropic acid;2.115789474;2.115789474
PyBOP;4.357894737;4.357894737
p-toluenesulfonyl isocyanate;2.168421053;2.168421053
rifampicin;6.452631579;6.452631579
thiamethoxam;2.255319149;2.255319149
