Compound_name;y_test;y_pred
sulfathiazole;-0.260559006;0.771295282
sulfacetamide;0.216650741;0.72689453
sulfadiazine;0.255769231;1.093548071
sulfaguanidine;-0.004347826;0.729584905
sulfaquinoxaline;2.505434783;2.657904812
sulfamethoxazole;0.526086957;1.236575767
testosterone;10.28881011;14.33540072
prednisone;1.527614321;4.225719912
estrone;20.18006617;14.2510859
exemestane;5.680091185;9.759436998
17-alpha-hydroxyprogesterone acetate;13.89507833;11.17257794
cortisone;1.572884161;4.771269108
betamethasone;4.09091653;5.293423385
dehydroepiandrosterone;13.06923077;15.70292555
corticosterone;2.155541267;6.853476534
norethisterone;10.61163199;11.74278887
progesterone;17.08580781;16.05677325
pyridine;3.085106383;1.044743492
methyl benzoate;-0.326739927;-0.175924567
anisole;-0.554212454;0.173468565
phenol;0.071497253;0.372472921
benzamide;-0.53143315;-0.200519665
cumene;1.558917125;2.069648058
nandrolone;6.232142857;12.7342198
mesterolone;24.06032509;16.82751622
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-;8.200434982;11.31078226
purpurin;22.71875;6.949676024
ketoprofen;6.163118132;6.348055527
naproxen;-2.362980769;2.267539788
ibuprofen;20.44917582;11.86712763
aspirin;-2.83264652;-0.734297249
ethisterone;7.562957875;11.93433262
testosterone cypionate;20.88633242;17.79463501
testosterone isocaproate;34.2967033;18.1015616
testosterone undecanoate;25.70753205;17.35526576
Caffeine;-0.190602837;0.25256225
propylparaben;6.113377193;4.548052107
benzene;0.069736842;0.775819649
toluene;0.175986842;0.73341338
1-cloro-4-nitrobenzene;-1;0.257028851
naphthalene;-2.4;0.295557928
2-ethoxybenzoic acid;-3.021052632;-0.858639482
3-(2-furyl)acrylic acid;-0.147368421;0.286875454
phthalide;-0.842105263;-0.367785713
diphenylmethanol;1.621052632;2.272393941
m-cresol;0.557894737;0.68879972
p-benzoquinone;0.273684211;0.488687654
catechol;0.084210526;0.34712651
3-4-dihydroxy benzoic acid;0.715789474;0.669056935
4-hydroxy benzoic acid;1.421052632;0.664420265
benzyl alcohol;0.178947368;0.34888371
3-(5-methylfuran-2-yl)-propionic acid;0.526315789;1.001697784
syringic acid;-0.421052632;0.288036369
alpha-resorcylic acid;1.157894737;0.840374091
pyrogallol;-0.031578947;0.44135407
acetophenone;-0.134649123;-0.105403263
butyrophenone;0.498574561;1.089306495
valerophenone;1.885745614;3.280051669
hexanophenone;5.354276316;5.151037035
4-tert-butylphenol;5.346600877;5.69314676
2-7-dihydroxy naphthalene;0.632785088;0.561547444
gibberellic acid;1.150986842;3.806052699
4-Phenyl-1-3-Dioxane;-0.025328947;0.690726378
vanillic acid;0.634539474;0.42738135
benzoin methyl ether;1.654545451;3.144743249
diphenyl carbonate;3.676315789;3.733047507
trans-2-hexenyl acetate;1.281578947;2.572579976
4-tert-butylbenzoic acid;17.90697368;9.311350792
bisphenol A;39.28892544;14.38638526
BHA (3-tert-Butyl-4-hydroxyanisole);8.214912281;6.395337611
butyl phenyl ether;2.853179825;3.347088561
toluic acid;0.37127193;0.074381337
equiline;17.15087719;13.31489369
Sebuthylazine;2.499313187;4.117437544
aldicarb;-0.272192029;2.094587405
indole-3-butyric acid;1.16576087;2.413317712
ATRAZIN-DESETHYL-2-HYDROXY;0.11865942;1.549062606
mecoprop-P;45.85416667;11.66569604
cyanazin;1.654891304;3.149863915
ISOPROTURON;-0.662137681;3.743518663
metamitron;-0.349184783;0.383489558
terbutylazine;4.051630435;4.656435051
linuron;0.46875;2.755608123
alachlor;1.882669414;4.838841921
1-3-butanediol diacrylate;0.530677656;2.405726626
nortriptyline;2.590201465;6.046189171
5-7-dimethoxycoumarin;-0.304633511;0.026504092
trans-ferulic acid;1.082474227;1.242795466
quercetin;0.909149485;2.316005195
formononetin;-1.482967279;1.740410002
Rutin Hydrate;0.752362543;2.982145589
(+)-catechin hydrate;1.389646381;0.908167172
pentoxifylline;-1.803347744;1.612487904
naringin;-0.739914836;2.703887066
(-)-epicatechin;-3.464028378;0.579362256
(+)-catechin;0.289108023;0.908167172
tert-butylhydroquinone;5.738831615;5.022336675
propyl gallate;2.679644659;3.366308614
L-(+)-ascorbic acid;0.091120718;0.867159485
hydrochloridethiazide;-0.419576544;1.393760637
5-5-diphenylhydantoin;8.239663009;5.46652058
antipyrine;-4.451142985;-0.99067512
acetaminophen;-0.095887374;0.385439851
isoeugenol;0.787693299;0.912683848
eugenol;0.148607151;0.772647486
L-(-)-carvone;-0.888183981;0.890868155
vanillin;-0.278683073;-0.013318541
(+)-carvone;-1.100875734;0.78019632
geraniol;2.309504928;4.170315965
o-methylanisole;0.094538276;0.382735607
cinnamaldehyde;-1.789047777;-0.475133546
cinnamyl alcohol;-0.176102699;0.252889789
dimethyl phthalate;-0.263939696;0.060760601
diethyl phthalate;0.316216809;1.793929174
isopropyl isocyanate;0.757575758;1.354084594
methylparaben;0.804496579;0.492373391
ethylparaben;1.962694755;1.388417186
butylparaben;11.41511893;5.616115588
myclobutanil;6.006983705;7.227699983
(+)-griseofulvin;-0.579895788;2.802082288
hippuric acid;-3.258792879;-0.092531461
3-nitrophenol;1.031037508;0.612992425
thymine;-0.09118541;0.402913798
carbamazepine;-3.29331307;0.647378831
dansyl chloride;-0.896873643;1.832862287
estriol;7.414459399;9.508497234
chlorambucil;17.50217108;10.33407409
2-hydroxypyridine;-0.482414242;0.206948487
methyl-p-toluene sulfonate;-0.828032463;0.211628219
tropolone;0.237950499;0.381803018
tropic acid;-0.146092504;0.448543526
PyBOP;-1.105369484;4.307054238
p-toluenesulfonyl isocyanate;-0.524856696;0.70413931
rifampicin;2.547368421;5.075248045
thiamethoxam;-1.428788537;1.741597493
4-(dimethylamino)benzoic acid;-0.30720799;0.855041098
