Compound_name;y_test;y_pred
sulfamethizole;4.192391304;5.704174597
sulfathiazole;2.989130435;3.938015365
sulfamerazine;0.985869565;4.140214081
sulfacetamide;1.115217391;2.173604991
sulfadiazine;1.275;2.951731542
sulfaguanidine;0.44673913;1.373464145
sulfaquinoxaline;16.79782609;10.08681795
sulfamethoxazole;5.819565217;5.359273443
testosterone;5.67032967;6.131614122
cortisone;1.612222222;3.717017856
betamethasone;2.984615385;3.365851421
dehydroepiandrosterone;6.230769231;6.29290564
corticosterone;2.526373626;4.339858194
norethisterone;6.102197802;6.219072431
progesterone;12.87802198;7.337192496
pyridine;0;0.397847905
methyl benzoate;2.993406593;3.631890867
nitrocyclohexane;2.189010989;1.199917519
anisole;2.620879121;2.521534069
phenol;1.547252747;2.376697461
benzamide;1.483516484;2.588422316
cumene;5.808791209;4.174144492
2-4-dichlorophenol;9.203296703;4.580462895
nandrolone;4.142857143;5.662350832
mesterolone;6.241758242;6.439760162
purpurin;0;4.92845399
ketoprofen;23.86813187;16.27226527
naproxen;32.76923077;17.35794324
ibuprofen;11.17582418;12.62519291
aspirin;9.186813187;5.955462185
ethisterone;4.791208791;6.497282778
testosterone cypionate;9.582417582;9.055637019
testosterone isocaproate;10.7032967;8.614633177
testosterone undecanoate;10.61538462;10.23860506
propylparaben;5.770833333;6.158923666
benzene;1.625;2.979201953
toluene;2.71875;3.343591054
1-cloro-4-nitrobenzene;4.526315789;4.559666087
naphthalene;13.21052632;8.155523232
2-ethoxybenzoic acid;7.968421053;6.184155817
3-(2-furyl)acrylic acid;4.621052632;4.988224755
phthalide;2.305263158;2.980282536
diphenylmethanol;3.968421053;6.485843387
m-cresol;2.094736842;2.824644584
p-benzoquinone;1.084210526;1.863888177
catechol;1.168421053;1.554077495
3-4-dihydroxy benzoic acid;4.168421053;4.752400024
4-hydroxy benzoic acid;3.536842105;5.265748646
benzyl alcohol;0.642105263;1.891181542
3-(5-methylfuran-2-yl)-propionic acid;2.115789474;5.133761776
syringic acid;5.315789474;5.376102584
alpha-resorcylic acid;7.968421053;4.667858278
pyrogallol;1;1.620085208
acetophenone;1.926315789;3.860598356
propiophenone;2.978947368;3.914017376
butyrophenone;4.136842105;4.173881707
valerophenone;5.968421053;5.65047784
hexanophenone;8.989473684;6.434449997
4-tert-butylphenol;3.726315789;5.012226271
2-7-dihydroxy naphthalene;12.25263158;7.289489915
1-2-4-trimethyl benzene;5.663157895;4.567244274
gibberellic acid;0.505263158;3.892504442
4-Phenyl-1-3-Dioxane;1.431578947;4.186639207
vanillic acid;4.084210526;5.264154981
diphenyl carbonate;6.073684211;7.298590094
trans-2-hexenyl acetate;0.968421053;2.667588854
4-tert-butylbenzoic acid;17.53052632;10.31272317
bisphenol A;14.26315789;9.478894295
BHA (3-tert-Butyl-4-hydroxyanisole);5.368421053;5.002905665
butyl phenyl ether;6.094736842;4.634983955
toluic acid;6.357894737;6.05746854
equiline;14.51578947;9.014604104
Sebuthylazine;3.813186813;3.627991906
aldicarb;1.282608696;1.994816998
MCPB;15.27173913;11.17282925
indole-3-butyric acid;10.27173913;9.572100034
ATRAZIN-DESETHYL-2-HYDROXY;1.402173913;1.806390888
mecoprop-P;0;6.321840195
cyanazin;3.282608696;4.194568274
ISOPROTURON;5.391304348;6.685940611
metamitron;1.130434783;3.693932958
terbutylazine;5.510869565;4.234305528
linuron;10.25;6.565100123
alachlor;3.252747253;4.138812619
1-3-butanediol diacrylate;1.010989011;3.678336118
nortriptyline;-0.131868132;4.609978029
3-4-dichloro aniline;0.958762887;3.376328473
5-7-dimethoxycoumarin;5.758241758;5.316681231
quercetin;7.8125;8.034453017
formononetin;2.369565217;8.519703522
(+)-catechin hydrate;4.301075269;8.566434021
naringin;8.554347826;8.565793674
(-)-epicatechin;9.752688172;8.807553694
(+)-catechin;9.391304348;8.566434021
tert-butylhydroquinone;4.333333333;4.572014999
propyl gallate;7.691489362;5.222249698
folinic acid sodium salt;17.97849462;16.10413158
riboflavin;1.161290323;3.894433645
L-(+)-ascorbic acid;0.290322581;-1.26669781
hydrochloridethiazide;4.924731183;4.062963629
5-5-diphenylhydantoin;8.688172043;7.667593173
antipyrine;6.298969072;4.514673896
acetaminophen;1.075268817;3.230113456
isoeugenol;5.59375;4.351456262
eugenol;3.861702128;3.843837264
L-(-)-carvone;3.692307692;2.918817656
vanillin;2.258064516;2.488499681
geraniol;2.32967033;2.097927141
camphor;1.720430108;2.006573671
o-methylanisole;3.276595745;2.825902896
cinnamaldehyde;4.634408602;4.219723444
cinnamyl alcohol;2.451612903;3.107922408
dimethyl phthalate;2.150537634;3.943133757
isopropyl isocyanate;0;-0.46921304
methylparaben;2.559139785;3.193250376
ethylparaben;3.731182796;4.780965172
butylparaben;8.150537634;6.955341264
cefamandole;23.8;19.15235303
fmoc chloride;0.29787234;5.082268907
(+)-griseofulvin;9.957446809;8.249101021
hippuric acid;8.840425532;7.45472145
3-nitrophenol;2.329787234;2.610750225
thymine;0.234042553;0.524060908
carbamazepine;8.436170213;6.155147722
abiraterone;0.340425532;5.666033541
estriol;5.095744681;6.742238302
chlorambucil;7.446808511;9.445503637
2-hydroxypyridine;0.819148936;0.752966229
piroxicam;7.904255319;8.110531442
methyl-p-toluene sulfonate;4.106382979;5.137698372
tropic acid;2.115789474;5.992681369
PyBOP;4.357894737;4.444567773
p-toluenesulfonyl isocyanate;2.168421053;3.164835638
rifampicin;6.452631579;6.973611639
thiamethoxam;2.255319149;3.165118359
4-(dimethylamino)benzoic acid;3.776595745;6.530602666
