Importance,Molecular Descriptor
0.065983765,Mor21u
0.06331779,MLOGP
0.059929382,ESOL
0.05660962,ALOGP2
0.056142632,Mor21v
0.05475091,ALOGP
0.054419305,CATS3D_05_LL
0.05351859,WiA_G/D
0.04973084,SpMin2_Bh(s)
0.045318775,P_VSA_i_3
0.043995738,Chi_Dz(Z)
0.04108479,SpMin1_Bh(m)
0.039668858,CATS3D_06_AL
0.039608866,TDB05i
0.037505705,Mor21m
0.034074575,ATS7m
0.033710938,CATS3D_08_AL
0.030983293,TDB09m
0.029480606,CATS3D_07_AL
0.025447557,QEDu
0.025435597,QED
0.021490823,VE1sign_G
0.019781621,SHED_NL
0.018009413,R4s+
