Compound_name;y_test;y_pred
sulfamethizole;4.348351648;4.35836933
sulfathiazole;2.728571429;2.738636498
sulfamerazine;1.446153846;1.456101016
sulfacetamide;1.331868132;1.341879164
sulfadiazine;1.530769231;1.520769285
sulfaguanidine;0.442391304;0.452456034
sulfaquinoxaline;19.30326087;19.29330447
sulfamethoxazole;6.345652174;6.335658687
testosterone;15.95913978;15.96905728
cortisone;3.185106383;3.195158401
betamethasone;7.075531915;7.065504942
dehydroepiandrosterone;19.3;19.1406093
corticosterone;4.681914894;4.691900171
norethisterone;16.71382979;16.7038187
progesterone;29.96382979;23.09506645
pyridine;3.085106383;3.075150275
methyl benzoate;2.666666667;2.65666507
nitrocyclohexane;1.905208333;1.895140128
anisole;2.066666667;2.056635242
phenol;1.61875;1.62878375
benzamide;0.952083333;0.942034749
cumene;7.367708333;7.357690987
2-4-dichlorophenol;11.84583333;11.83580084
nandrolone;10.375;14.21003558
mesterolone;30.30208333;29.13341077
purpurin;22.71875;16.96885452
ketoprofen;30.03125;30.02118745
naproxen;30.40625;30.39629576
ibuprofen;31.625;31.61497237
aspirin;6.354166667;6.344152983
ethisterone;12.35416667;18.37934223
testosterone cypionate;30.46875;30.47873983
testosterone isocaproate;45;32.74408897
testosterone undecanoate;36.32291667;36.33302487
propylparaben;11.88421053;11.89420126
benzene;1.694736842;1.704750938
toluene;2.894736842;2.884690754
1-cloro-4-nitrobenzene;3.526315789;3.53631727
naphthalene;10.81052632;10.8204933
2-ethoxybenzoic acid;4.947368421;4.957427414
3-(2-furyl)acrylic acid;4.473684211;4.463697157
phthalide;1.463157895;1.453158327
diphenylmethanol;5.589473684;6.916339441
m-cresol;2.652631579;2.662605619
p-benzoquinone;1.357894737;1.367884347
catechol;1.252631579;1.242621543
3-4-dihydroxy benzoic acid;4.884210526;5.399660346
4-hydroxy benzoic acid;4.957894737;4.947928053
benzyl alcohol;0.821052632;0.811104553
3-(5-methylfuran-2-yl)-propionic acid;2.642105263;4.065698591
syringic acid;4.894736842;4.904702242
alpha-resorcylic acid;9.126315789;9.116294708
pyrogallol;0.968421053;0.97842546
acetophenone;1.791666667;1.801602406
propiophenone;2.9375;2.94751858
butyrophenone;4.635416667;4.625355773
valerophenone;7.854166667;8.544052074
hexanophenone;14.34375;13.39317809
4-tert-butylphenol;9.072916667;10.57576083
2-7-dihydroxy naphthalene;12.88541667;12.87539306
1-2-4-trimethyl benzene;7.614583333;7.604532844
gibberellic acid;1.65625;1.66629582
4-Phenyl-1-3-Dioxane;1.40625;1.416225595
vanillic acid;4.71875;4.708802726
diphenyl carbonate;9.75;9.739975266
trans-2-hexenyl acetate;2.25;2.580676004
4-tert-butylbenzoic acid;35.4375;25.19615809
bisphenol A;53.55208333;21.99764278
BHA (3-tert-Butyl-4-hydroxyanisole);13.58333333;12.75785139
butyl phenyl ether;8.947916667;8.937978967
toluic acid;6.729166667;6.739123686
equiline;31.66666667;18.60830581
Sebuthylazine;6.3125;6.302513545
aldicarb;1.010416667;1.020421416
MCPB;21.32291667;21.33290223
indole-3-butyric acid;11.4375;11.42759176
ATRAZIN-DESETHYL-2-HYDROXY;1.520833333;1.530860843
mecoprop-P;45.85416667;27.22594659
cyanazin;4.9375;4.947523911
ISOPROTURON;4.729166667;5.181002397
metamitron;0.78125;0.791220612
terbutylazine;9.5625;9.572515021
linuron;10.71875;10.7087731
alachlor;5.135416667;5.145383019
1-3-butanediol diacrylate;1.541666667;1.551647602
nortriptyline;2.458333333;2.468338337
3-4-dichloro aniline;3.645833333;3.655858537
5-7-dimethoxycoumarin;5.453608247;5.463645141
quercetin;8.721649485;8.731596141
formononetin;0.886597938;5.183912213
(+)-catechin hydrate;5.690721649;7.591485717
naringin;7.81443299;7.804497786
(-)-epicatechin;6.288659794;6.298610257
(+)-catechin;9.680412371;7.591485717
tert-butylhydroquinone;10.07216495;10.08214818
propyl gallate;10.37113402;10.38116103
folinic acid sodium salt;11.04123711;11.0513027
riboflavin;0.505154639;0.515159875
L-(+)-ascorbic acid;0.381443299;0.371458826
hydrochloridethiazide;4.505154639;4.515245699
5-5-diphenylhydantoin;16.92783505;14.46355968
antipyrine;1.847826087;1.857877386
acetaminophen;0.979381443;0.969366957
isoeugenol;6.381443299;6.371485903
eugenol;4.010309278;4.02027922
L-(-)-carvone;2.804123711;2.814196257
vanillin;1.979381443;1.989371027
geraniol;4.639175258;4.629217179
camphor;2.082474227;2.092497237
o-methylanisole;3.371134021;3.381125385
cinnamaldehyde;2.845360825;2.855362855
cinnamyl alcohol;2.275510204;2.26547626
dimethyl phthalate;1.886597938;1.896569232
isopropyl isocyanate;0.757575758;0.747614963
methylparaben;3.363636364;3.353651253
ethylparaben;5.693877551;5.683846
butylparaben;19.56565657;15.43340248
cefamandole;33.05102041;33.04097794
fmoc chloride;0.288659794;0.298663844
(+)-griseofulvin;9.37755102;9.387639126
hippuric acid;5.581632653;5.591680192
3-nitrophenol;3.360824742;3.350834268
thymine;0.142857143;0.152936695
carbamazepine;5.142857143;5.132888339
abiraterone;2.826530612;7.871071454
estriol;12.51020408;12.52024286
chlorambucil;24.94897959;24.93895046
2-hydroxypyridine;0.336734694;0.326751597
piroxicam;4.673469388;4.683514037
methyl-p-toluene sulfonate;3.278350515;3.288320979
tropic acid;1.96969697;1.979630312
PyBOP;3.252525253;3.24252753
p-toluenesulfonyl isocyanate;1.643564356;1.633583183
rifampicin;9;8.989944468
thiamethoxam;0.826530612;0.816475256
4-(dimethylamino)benzoic acid;3.469387755;3.479438719
