Compound_name,y_test,y_pred
sulfamethizole,4.192391304,5.363372411
sulfathiazole,2.989130435,5.363372411
sulfamerazine,0.985869565,5.363372411
sulfacetamide,1.115217391,5.363372411
sulfadiazine,1.275,5.363372411
sulfaguanidine,0.44673913,5.363372411
sulfaquinoxaline,16.79782609,5.363372411
sulfamethoxazole,5.819565217,5.363372411
testosterone,5.67032967,5.363372411
cortisone,1.612222222,5.363372411
betamethasone,2.984615385,5.363372411
dehydroepiandrosterone,6.230769231,5.363372411
corticosterone,2.526373626,5.363372411
norethisterone,6.102197802,5.363372411
progesterone,12.87802198,5.363372411
pyridine,0.0,5.363372411
methyl benzoate,2.993406593,5.363372411
nitrocyclohexane,2.189010989,5.363372411
anisole,2.620879121,5.363372411
phenol,1.547252747,5.363372411
benzamide,1.483516484,5.363372411
cumene,5.808791209,5.363372411
2-4-dichlorophenol,9.203296703,5.363372411
nandrolone,4.142857143,5.363372411
mesterolone,6.241758242,5.363372411
purpurin,0.0,5.363372411
ketoprofen,23.86813187,5.363372411
naproxen,32.76923077,5.363372411
ibuprofen,11.17582418,5.363372411
aspirin,9.186813187,5.363372411
ethisterone,4.791208791,5.363372411
testosterone cypionate,9.582417582,5.363372411
testosterone isocaproate,10.7032967,5.363372411
testosterone undecanoate,10.61538462,5.363372411
propylparaben,5.770833333,5.363372411
benzene,1.625,5.363372411
toluene,2.71875,5.363372411
1-cloro-4-nitrobenzene,4.526315789,5.363372411
naphthalene,13.21052632,5.363372411
2-ethoxybenzoic acid,7.968421053,5.363372411
3-(2-furyl)acrylic acid,4.621052632,5.363372411
phthalide,2.305263158,5.363372411
diphenylmethanol,3.968421053,5.363372411
m-cresol,2.094736842,5.363372411
p-benzoquinone,1.084210526,5.363372411
catechol,1.168421053,5.363372411
3-4-dihydroxy benzoic acid,4.168421053,5.363372411
4-hydroxy benzoic acid,3.536842105,5.363372411
benzyl alcohol,0.642105263,5.363372411
3-(5-methylfuran-2-yl)-propionic acid,2.115789474,5.363372411
syringic acid,5.315789474,5.363372411
alpha-resorcylic acid,7.968421053,5.363372411
pyrogallol,1.0,5.363372411
acetophenone,1.926315789,5.363372411
propiophenone,2.978947368,5.363372411
butyrophenone,4.136842105,5.363372411
valerophenone,5.968421053,5.363372411
hexanophenone,8.989473684,5.363372411
4-tert-butylphenol,3.726315789,5.363372411
2-7-dihydroxy naphthalene,12.25263158,5.363372411
1-2-4-trimethyl benzene,5.663157895,5.363372411
gibberellic acid,0.505263158,5.363372411
4-Phenyl-1-3-Dioxane,1.431578947,5.363372411
vanillic acid,4.084210526,5.363372411
diphenyl carbonate,6.073684211,5.363372411
trans-2-hexenyl acetate,0.968421053,5.363372411
4-tert-butylbenzoic acid,17.53052632,5.363372411
bisphenol A,14.26315789,5.363372411
BHA (3-tert-Butyl-4-hydroxyanisole),5.368421053,5.363372411
butyl phenyl ether,6.094736842,5.363372411
toluic acid,6.357894737,5.363372411
equiline,14.51578947,5.363372411
Sebuthylazine,3.813186813,5.363372411
aldicarb,1.282608696,5.363372411
MCPB,15.27173913,5.363372411
indole-3-butyric acid,10.27173913,5.363372411
ATRAZIN-DESETHYL-2-HYDROXY,1.402173913,5.363372411
mecoprop-P,0.0,5.363372411
cyanazin,3.282608696,5.363372411
ISOPROTURON,5.391304348,5.363372411
metamitron,1.130434783,5.363372411
terbutylazine,5.510869565,5.363372411
linuron,10.25,5.363372411
alachlor,3.252747253,5.363372411
1-3-butanediol diacrylate,1.010989011,5.363372411
nortriptyline,-0.131868132,5.363372411
3-4-dichloro aniline,0.958762887,5.363372411
5-7-dimethoxycoumarin,5.758241758,5.363372411
quercetin,7.8125,5.363372411
formononetin,2.369565217,5.363372411
(+)-catechin hydrate,4.301075269,5.363372411
naringin,8.554347826,5.363372411
(-)-epicatechin,9.752688172,5.363372411
(+)-catechin,9.391304348,5.363372411
tert-butylhydroquinone,4.333333333,5.363372411
propyl gallate,7.691489362,5.363372411
folinic acid sodium salt,17.97849462,5.363372411
riboflavin,1.161290323,5.363372411
L-(+)-ascorbic acid,0.290322581,5.363372411
hydrochloridethiazide,4.924731183,5.363372411
5-5-diphenylhydantoin,8.688172043,5.363372411
antipyrine,6.298969072,5.363372411
acetaminophen,1.075268817,5.363372411
isoeugenol,5.59375,5.363372411
eugenol,3.861702128,5.363372411
L-(-)-carvone,3.692307692,5.363372411
vanillin,2.258064516,5.363372411
geraniol,2.32967033,5.363372411
camphor,1.720430108,5.363372411
o-methylanisole,3.276595745,5.363372411
cinnamaldehyde,4.634408602,5.363372411
cinnamyl alcohol,2.451612903,5.363372411
dimethyl phthalate,2.150537634,5.363372411
isopropyl isocyanate,0.0,5.363372411
methylparaben,2.559139785,5.363372411
ethylparaben,3.731182796,5.363372411
butylparaben,8.150537634,5.363372411
cefamandole,23.8,5.363372411
fmoc chloride,0.29787234,5.363372411
(+)-griseofulvin,9.957446809,5.363372411
hippuric acid,8.840425532,5.363372411
3-nitrophenol,2.329787234,5.363372411
thymine,0.234042553,5.363372411
carbamazepine,8.436170213,5.363372411
abiraterone,0.340425532,5.363372411
estriol,5.095744681,5.363372411
chlorambucil,7.446808511,5.363372411
2-hydroxypyridine,0.819148936,5.363372411
piroxicam,7.904255319,5.363372411
methyl-p-toluene sulfonate,4.106382979,5.363372411
tropic acid,2.115789474,5.363372411
PyBOP,4.357894737,5.363372411
p-toluenesulfonyl isocyanate,2.168421053,5.363372411
rifampicin,6.452631579,5.363372411
thiamethoxam,2.255319149,5.363372411
4-(dimethylamino)benzoic acid,3.776595745,5.363372411
