Compound_name;;y_test;y_pred
sulfamethizole;;4.348351648;3.5989087
sulfathiazole;;2.728571429;2.2924907
sulfamerazine;;1.446153846;1.0224224
sulfadiazine;;1.530769231;1.1070586
sulfaguanidine;;0.442391304;0.5
sulfamethoxazole;;6.345652174;4.2702575
testosterone;;15.95913978;11.678559
prednisone;;3.193548387;2.5865827
estrone;;33.35698925;24.50321
exemestane;;11.53723404;9.1495905
17-alpha-hydroxyprogesterone acetate;;19.41595745;14.138354
cortisone;;3.185106383;2.5454657
betamethasone;;7.075531915;4.6413875
corticosterone;;4.681914894;3.7565496
norethisterone;;16.71382979;12.600158
progesterone;;29.96382979;21.643518
pyridine;;3.085106383;2.1618414
methyl benzoate;;2.666666667;2.2432756
nitrocyclohexane;;1.905208333;1.4340183
anisole;;2.066666667;1.6554027
phenol;;1.61875;1.2233616
benzamide;;0.952083333;0.68337286
4-dichlorophenol;;11.84583333;7.217189
nandrolone;;10.375;8.28435
mesterolone;;30.30208333;21.198841
 17beta-hydroxy-17-methyl-;;12.55208333;9.838303
purpurin;;22.71875;14.7547655
naproxen;;30.40625;24.652554
ibuprofen;;31.625;25.145807
aspirin;;6.354166667;4.3032427
ethisterone;;12.35416667;10.04126
testosterone cypionate;;30.46875;25.064997
testosterone isocaproate;;45;28.603813
Caffeine;;0.35106383;0.5
benzene;;1.694736842;1.2573458
toluene;;2.894736842;2.2106051
1-cloro-4-nitrobenzene;;3.526315789;2.8734565
naphthalene;;10.81052632;7.520901
2-ethoxybenzoic acid;;4.947368421;4.065777
3-(2-furyl)acrylic acid;;4.473684211;3.4229984
diphenylmethanol;;5.589473684;4.628718
m-cresol;;2.652631579;2.2219505
p-benzoquinone;;1.357894737;0.9521212
catechol;;1.252631579;0.8829074
4-dihydroxy benzoic acid;;4.884210526;3.7676191
benzyl alcohol;;0.821052632;0.6115382
3-(5-methylfuran-2-yl)-propionic acid;;2.642105263;2.1589603
syringic acid;;4.894736842;3.9361353
alpha-resorcylic acid;;9.126315789;5.3157406
pyrogallol;;0.968421053;0.64137477
acetophenone;;1.791666667;1.3950701
propiophenone;;2.9375;2.5382805
butyrophenone;;4.635416667;3.5484114
valerophenone;;7.854166667;6.4816823
hexanophenone;;14.34375;8.38149
4-tert-butylphenol;;9.072916667;7.213164
4-trimethyl benzene;;7.614583333;6.1610756
gibberellic acid;;1.65625;1.2139196
3-Dioxane;;1.40625;1.0259087
vanillic acid;;4.71875;3.895905
benzoin methyl ether;;5.96875;4.861209
diphenyl carbonate;;9.75;7.169893
trans-2-hexenyl acetate;;2.25;1.7659613
4-tert-butylbenzoic acid;;35.4375;25.87298
bisphenol A;;53.55208333;28.796124
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;9.058332
butyl phenyl ether;;8.947916667;7.035797
toluic acid;;6.729166667;4.082033
equiline;;31.66666667;25.936329
Sebuthylazine;;6.3125;5.0498233
aldicarb;;1.010416667;0.6692295
MCPB;;21.32291667;16.368462
indole-3-butyric acid;;11.4375;7.1220756
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;1.1027313
mecoprop-P;;45.85416667;26.98625
cyanazin;;4.9375;3.6808622
ISOPROTURON;;4.729166667;3.5292296
metamitron;;0.78125;0.5329466
alachlor;;5.135416667;4.161531
3-butanediol diacrylate;;1.541666667;1.110369
4-dichloro aniline;;3.645833333;2.8585155
7-dimethoxycoumarin;;5.453608247;3.7523937
trans-ferulic acid;;2.948453608;2.438363
quercetin;;8.721649485;6.7970557
formononetin;;0.886597938;0.5397552
Rutin Hydrate;;9.773195876;7.3630347
(+)-catechin hydrate;;5.690721649;4.3893075
pentoxifylline;;0.927835052;0.56815094
naringin;;7.81443299;5.890074
(-)-epicatechin;;6.288659794;4.7245417
tert-butylhydroquinone;;10.07216495;7.187307
propyl gallate;;10.37113402;6.739593
folinic acid sodium salt;;11.04123711;8.236795
riboflavin;;0.505154639;0.500009
L-(+)-ascorbic acid;;0.381443299;0.5
hydrochloridethiazide;;4.505154639;3.466575
5-diphenylhydantoin;;16.92783505;11.471452
antipyrine;;1.847826087;1.4535638
acetaminophen;;0.979381443;0.6562166
isoeugenol;;6.381443299;4.495762
eugenol;;4.010309278;3.4237616
L-(-)-carvone;;2.804123711;2.3629856
vanillin;;1.979381443;1.5964072
(+)-carvone;;2.845360825;2.33564
camphor;;2.082474227;1.6117556
o-methylanisole;;3.371134021;2.6444087
cinnamaldehyde;;2.845360825;2.348158
cinnamyl alcohol;;2.275510204;1.8702826
dimethyl phthalate;;1.886597938;1.4657439
diethyl phthalate;;3.918367347;3.2070334
isopropyl isocyanate;;0.757575758;0.5321826
methylparaben;;3.363636364;2.9363763
ethylparaben;;5.693877551;4.216262
butylparaben;;19.56565657;14.784235
cefamandole;;33.05102041;18.372622
myclobutanil;;12.58762887;8.315719
fmoc chloride;;0.288659794;0.5
(+)-griseofulvin;;9.37755102;6.8835936
hippuric acid;;5.581632653;3.907341
3-nitrophenol;;3.360824742;2.8135314
thymine;;0.142857143;0.5
carbamazepine;;5.142857143;3.9453502
dansyl chloride;;6.826530612;5.2420564
abiraterone;;2.826530612;1.9136717
estriol;;12.51020408;8.808571
2-hydroxypyridine;;0.336734694;0.5
piroxicam;;4.673469388;3.5839486
methyl-p-toluene sulfonate;;3.278350515;2.810974
tropolone;;2.908163265;2.263167
tropic acid;;1.96969697;1.5569736
PyBOP;;3.252525253;2.5103464
p-toluenesulfonyl isocyanate;;1.643564356;1.2242695
rifampicin;;9;6.9831467
thiamethoxam;;0.826530612;0.544047
4-(dimethylamino)benzoic acid;;3.469387755;2.9251947
