Compound_name;;y_test;y_pred
sulfamethizole;;4.348351648;3.5497053
sulfathiazole;;2.728571429;2.2716405
sulfamerazine;;1.446153846;1.0165275
sulfacetamide;;1.331868132;0.8760885
sulfadiazine;;1.530769231;1.1007215
sulfaguanidine;;0.442391304;0.5
sulfaquinoxaline;;19.30326087;13.162819
sulfamethoxazole;;6.345652174;4.5059996
testosterone;;15.95913978;10.830147
prednisone;;3.193548387;2.3867714
estrone;;33.35698925;24.86878
exemestane;;11.53723404;9.299931
17-alpha-hydroxyprogesterone acetate;;19.41595745;14.474546
cortisone;;3.185106383;2.4187891
betamethasone;;7.075531915;5.064365
dehydroepiandrosterone;;19.3;13.57415
corticosterone;;4.681914894;3.6336396
norethisterone;;16.71382979;10.790695
pyridine;;3.085106383;2.1705172
nitrocyclohexane;;1.905208333;1.4275377
anisole;;2.066666667;1.6471493
phenol;;1.61875;1.207614
benzamide;;0.952083333;0.6499135
cumene;;7.367708333;6.0761566
4-dichlorophenol;;11.84583333;7.758765
nandrolone;;10.375;8.47359
 17beta-hydroxy-17-methyl-;;12.55208333;9.260683
purpurin;;22.71875;15.50834
ketoprofen;;30.03125;24.48041
naproxen;;30.40625;24.7501
ibuprofen;;31.625;24.241884
aspirin;;6.354166667;4.223426
ethisterone;;12.35416667;9.903566
testosterone cypionate;;30.46875;25.275116
testosterone isocaproate;;45;28.525963
testosterone undecanoate;;36.32291667;27.368046
Caffeine;;0.35106383;0.5
propylparaben;;11.88421053;7.56348
benzene;;1.694736842;1.2617414
toluene;;2.894736842;2.273771
1-cloro-4-nitrobenzene;;3.526315789;2.737911
naphthalene;;10.81052632;7.5959725
2-ethoxybenzoic acid;;4.947368421;4.0642977
3-(2-furyl)acrylic acid;;4.473684211;3.4280407
phthalide;;1.463157895;1.0471703
diphenylmethanol;;5.589473684;4.4324293
p-benzoquinone;;1.357894737;0.92984927
catechol;;1.252631579;0.8692403
4-dihydroxy benzoic acid;;4.884210526;3.8909357
4-hydroxy benzoic acid;;4.957894737;4.015318
3-(5-methylfuran-2-yl)-propionic acid;;2.642105263;2.1592636
alpha-resorcylic acid;;9.126315789;4.4936085
pyrogallol;;0.968421053;0.6573957
acetophenone;;1.791666667;1.373859
propiophenone;;2.9375;2.4889398
butyrophenone;;4.635416667;3.5688832
valerophenone;;7.854166667;6.2020073
7-dihydroxy naphthalene;;12.88541667;8.516998
4-trimethyl benzene;;7.614583333;6.22213
gibberellic acid;;1.65625;0.9901761
3-Dioxane;;1.40625;0.99471074
vanillic acid;;4.71875;3.8516357
benzoin methyl ether;;5.96875;4.74261
diphenyl carbonate;;9.75;7.4660306
trans-2-hexenyl acetate;;2.25;1.7844027
4-tert-butylbenzoic acid;;35.4375;26.489038
bisphenol A;;53.55208333;28.528961
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;8.769827
butyl phenyl ether;;8.947916667;7.1031404
toluic acid;;6.729166667;4.4740915
Sebuthylazine;;6.3125;4.887306
aldicarb;;1.010416667;0.67009705
MCPB;;21.32291667;16.56158
indole-3-butyric acid;;11.4375;8.197822
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;1.0680438
mecoprop-P;;45.85416667;27.2916
cyanazin;;4.9375;3.8172445
ISOPROTURON;;4.729166667;3.4656293
metamitron;;0.78125;0.5251836
terbutylazine;;9.5625;6.9748945
linuron;;10.71875;6.923397
alachlor;;5.135416667;4.022233
3-butanediol diacrylate;;1.541666667;1.0668867
nortriptyline;;2.458333333;1.5338209
4-dichloro aniline;;3.645833333;2.8182452
trans-ferulic acid;;2.948453608;2.2317653
quercetin;;8.721649485;6.8503323
formononetin;;0.886597938;0.55286
Rutin Hydrate;;9.773195876;7.1431427
(+)-catechin hydrate;;5.690721649;5.9733486
pentoxifylline;;0.927835052;0.5954785
naringin;;7.81443299;5.8639317
(-)-epicatechin;;6.288659794;5.1463118
(+)-catechin;;9.680412371;5.9733486
tert-butylhydroquinone;;10.07216495;7.2493205
folinic acid sodium salt;;11.04123711;8.201971
riboflavin;;0.505154639;0.5
L-(+)-ascorbic acid;;0.381443299;0.5
hydrochloridethiazide;;4.505154639;3.408457
5-diphenylhydantoin;;16.92783505;12.052462
antipyrine;;1.847826087;1.4336959
acetaminophen;;0.979381443;0.65036637
isoeugenol;;6.381443299;4.7532682
eugenol;;4.010309278;3.359299
L-(-)-carvone;;2.804123711;2.3556721
vanillin;;1.979381443;1.576141
(+)-carvone;;2.845360825;2.344435
geraniol;;4.639175258;3.4642026
camphor;;2.082474227;1.6310526
o-methylanisole;;3.371134021;2.643152
cinnamyl alcohol;;2.275510204;1.8475251
dimethyl phthalate;;1.886597938;1.4591103
diethyl phthalate;;3.918367347;3.1287475
isopropyl isocyanate;;0.757575758;0.54803294
methylparaben;;3.363636364;2.9539394
ethylparaben;;5.693877551;4.2358685
butylparaben;;19.56565657;14.503572
cefamandole;;33.05102041;19.734648
myclobutanil;;12.58762887;8.870123
fmoc chloride;;0.288659794;0.5
(+)-griseofulvin;;9.37755102;7.0993714
hippuric acid;;5.581632653;4.1304407
3-nitrophenol;;3.360824742;2.8239775
thymine;;0.142857143;0.5
carbamazepine;;5.142857143;3.9240544
dansyl chloride;;6.826530612;5.4555864
abiraterone;;2.826530612;1.7405412
estriol;;12.51020408;8.393321
chlorambucil;;24.94897959;20.367311
2-hydroxypyridine;;0.336734694;0.5
piroxicam;;4.673469388;3.464196
methyl-p-toluene sulfonate;;3.278350515;2.6650665
tropolone;;2.908163265;2.350575
tropic acid;;1.96969697;1.5499645
thiamethoxam;;0.826530612;0.56795627
4-(dimethylamino)benzoic acid;;3.469387755;2.9042454
