Compound_name;y_test;y_pred
sulfamethizole;4.192391304;4.182525
sulfathiazole;2.989130435;3.0324497
sulfamerazine;0.985869565;1.0426742
sulfacetamide;1.115217391;1.1400378
sulfadiazine;1.275;1.2684108
sulfaguanidine;0.44673913;0.52463317
sulfaquinoxaline;16.79782609;16.753744
sulfamethoxazole;5.819565217;5.7972126
testosterone;5.67032967;5.7011075
prednisone;1.665934066;1.6836917
estrone;13.17692308;13.123251
exemestane;5.857142857;5.910208
17-alpha-hydroxyprogesterone acetate;5.520879121;5.5004826
betamethasone;2.984615385;2.9549615
dehydroepiandrosterone;6.230769231;6.216672
corticosterone;2.526373626;2.546106
norethisterone;6.102197802;6.119971
progesterone;12.87802198;12.685263
pyridine;0;0.49922174
methyl benzoate;2.993406593;2.9752283
nitrocyclohexane;2.189010989;2.1263514
anisole;2.620879121;2.58776
phenol;1.547252747;1.5524849
benzamide;1.483516484;1.5492331
cumene;5.808791209;5.7241197
2-4-dichlorophenol;9.203296703;8.92889
nandrolone;4.142857143;4.345249
mesterolone;6.241758242;6.206953
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-;4.351648352;4.365969
ketoprofen;23.86813187;23.837488
naproxen;32.76923077;28.883081
ibuprofen;11.17582418;11.142239
aspirin;9.186813187;9.1105385
ethisterone;4.791208791;4.7712665
testosterone isocaproate;10.7032967;10.682192
testosterone undecanoate;10.61538462;10.597575
Caffeine;0.541666667;0.535123
propylparaben;5.770833333;5.9193754
benzene;1.625;1.5901096
toluene;2.71875;2.634377
1-cloro-4-nitrobenzene;4.526315789;4.496706
2-ethoxybenzoic acid;7.968421053;7.8583355
3-(2-furyl)acrylic acid;4.621052632;4.594655
phthalide;2.305263158;2.3076227
diphenylmethanol;3.968421053;3.9987755
m-cresol;2.094736842;2.1130764
p-benzoquinone;1.084210526;1.0595906
catechol;1.168421053;1.1409913
4-hydroxy benzoic acid;3.536842105;3.615744
benzyl alcohol;0.642105263;0.67951113
3-(5-methylfuran-2-yl)-propionic acid;2.115789474;2.1199338
syringic acid;5.315789474;5.2802534
alpha-resorcylic acid;7.968421053;7.7990894
pyrogallol;1;0.98606133
propiophenone;2.978947368;3.01051
valerophenone;5.968421053;6.0520606
hexanophenone;8.989473684;8.846241
4-tert-butylphenol;3.726315789;3.7368422
2-7-dihydroxy naphthalene;12.25263158;12.152523
1-2-4-trimethyl benzene;5.663157895;5.6262
gibberellic acid;0.505263158;0.55526125
4-Phenyl-1-3-Dioxane;1.431578947;1.4668185
vanillic acid;4.084210526;4.1872234
benzoin methyl ether;5.084210526;5.2112055
diphenyl carbonate;6.073684211;6.05165
trans-2-hexenyl acetate;0.968421053;0.960813
4-tert-butylbenzoic acid;17.53052632;17.490404
bisphenol A;14.26315789;14.210763
BHA (3-tert-Butyl-4-hydroxyanisole);5.368421053;5.4213395
butyl phenyl ether;6.094736842;6.0355844
toluic acid;6.357894737;6.315192
equiline;14.51578947;14.422209
Sebuthylazine;3.813186813;3.809148
aldicarb;1.282608696;1.2324308
MCPB;15.27173913;15.1929655
indole-3-butyric acid;10.27173913;10.243727
ATRAZIN-DESETHYL-2-HYDROXY;1.402173913;1.4206336
mecoprop-P;0;0.52733
cyanazin;3.282608696;3.303631
ISOPROTURON;5.391304348;5.4485006
terbutylazine;5.510869565;5.406007
linuron;10.25;10.18395
alachlor;3.252747253;3.3093581
1-3-butanediol diacrylate;1.010989011;0.9788112
nortriptyline;-0.131868132;0.49922174
3-4-dichloro aniline;0.958762887;1.0794214
5-7-dimethoxycoumarin;5.758241758;5.809637
trans-ferulic acid;1.865979381;2.0167105
quercetin;7.8125;7.837197
formononetin;2.369565217;2.5298946
Rutin Hydrate;9.020833333;8.969321
pentoxifylline;2.731182796;2.7992404
naringin;8.554347826;8.537536
(+)-catechin;9.391304348;9.3650675
tert-butylhydroquinone;4.333333333;4.4237933
propyl gallate;7.691489362;7.671658
folinic acid sodium salt;17.97849462;17.959484
riboflavin;1.161290323;1.2498888
L-(+)-ascorbic acid;0.290322581;0.49922174
hydrochloridethiazide;4.924731183;4.8808517
5-5-diphenylhydantoin;8.688172043;8.667185
antipyrine;6.298969072;6.398223
acetaminophen;1.075268817;1.135884
isoeugenol;5.59375;5.645696
vanillin;2.258064516;2.3221848
(+)-carvone;3.946236559;3.9897516
geraniol;2.32967033;2.2856877
camphor;1.720430108;1.6964905
o-methylanisole;3.276595745;3.2396097
cinnamaldehyde;4.634408602;4.5758133
dimethyl phthalate;2.150537634;2.143482
diethyl phthalate;3.602150538;3.579883
isopropyl isocyanate;0;0.49922174
methylparaben;2.559139785;2.5874474
ethylparaben;3.731182796;3.8581645
butylparaben;8.150537634;8.117252
cefamandole;23.8;23.772963
myclobutanil;6.580645161;6.6313753
fmoc chloride;0.29787234;0.5108076
(+)-griseofulvin;9.957446809;9.90329
3-nitrophenol;2.329787234;2.3657966
thymine;0.234042553;0.49941897
carbamazepine;8.436170213;8.405737
dansyl chloride;7.723404255;7.700679
abiraterone;0.340425532;0.54531837
estriol;5.095744681;5.2902637
chlorambucil;7.446808511;7.4218545
2-hydroxypyridine;0.819148936;0.7679854
piroxicam;7.904255319;7.9240527
methyl-p-toluene sulfonate;4.106382979;4.117145
tropolone;2.670212766;2.6278396
PyBOP;4.357894737;4.3316307
p-toluenesulfonyl isocyanate;2.168421053;2.1392376
rifampicin;6.452631579;6.429864
thiamethoxam;2.255319149;2.1941097
4-(dimethylamino)benzoic acid;3.776595745;3.8014
