Compound_name,y_test,y_pred
sulfamethizole,4.192391304,4.192329406738281
sulfathiazole,2.989130435,2.9889984130859375
sulfamerazine,0.985869565,0.9857864379882812
sulfacetamide,1.115217391,1.1151351928710938
sulfadiazine,1.275,1.2749099731445312
sulfaguanidine,0.44673913,0.44666290283203125
sulfaquinoxaline,16.79782609,16.797767639160156
testosterone,5.67032967,5.670295715332031
prednisone,1.665934066,1.6658554077148438
estrone,13.17692308,13.176872253417969
exemestane,5.857142857,5.8570556640625
17-alpha-hydroxyprogesterone acetate,5.520879121,5.5207977294921875
cortisone,1.612222222,1.6121444702148438
betamethasone,2.984615385,2.9845123291015625
dehydroepiandrosterone,6.230769231,6.2306976318359375
corticosterone,2.526373626,2.526336669921875
norethisterone,6.102197802,6.102012634277344
progesterone,12.87802198,12.877914428710938
pyridine,0.0,-9.1552734375e-05
methyl benzoate,2.993406593,2.9933013916015625
nitrocyclohexane,2.189010989,2.1888885498046875
anisole,2.620879121,2.6207809448242188
phenol,1.547252747,1.547149658203125
benzamide,1.483516484,1.483489990234375
cumene,5.808791209,5.808647155761719
2-4-dichlorophenol,9.203296703,9.203269958496094
nandrolone,4.142857143,4.142784118652344
mesterolone,6.241758242,6.24163818359375
Androsta-1-4-dien-3-one- 17beta-hydroxy-17-methyl-,4.351648352,4.351539611816406
purpurin,0.0,-0.0001068115234375
ketoprofen,23.86813187,23.868019104003906
naproxen,32.76923077,32.76915740966797
aspirin,9.186813187,9.186698913574219
ethisterone,4.791208791,4.791107177734375
testosterone cypionate,9.582417582,9.582283020019531
testosterone undecanoate,10.61538462,10.615318298339844
Caffeine,0.541666667,0.5415725708007812
benzene,1.625,1.624908447265625
toluene,2.71875,2.7186126708984375
1-cloro-4-nitrobenzene,4.526315789,4.526237487792969
naphthalene,13.21052632,13.210464477539062
2-ethoxybenzoic acid,7.968421053,7.968345642089844
3-(2-furyl)acrylic acid,4.621052632,4.621040344238281
phthalide,2.305263158,2.3052520751953125
diphenylmethanol,3.968421053,3.9683456420898438
m-cresol,2.094736842,2.0946044921875
p-benzoquinone,1.084210526,1.0841217041015625
3-4-dihydroxy benzoic acid,4.168421053,4.1683807373046875
4-hydroxy benzoic acid,3.536842105,3.5367584228515625
3-(5-methylfuran-2-yl)-propionic acid,2.115789474,2.1156768798828125
syringic acid,5.315789474,5.3157806396484375
alpha-resorcylic acid,7.968421053,7.968284606933594
pyrogallol,1.0,0.9998016357421875
acetophenone,1.926315789,1.926239013671875
propiophenone,2.978947368,2.9788818359375
butyrophenone,4.136842105,4.136741638183594
4-tert-butylphenol,3.726315789,3.7262344360351562
2-7-dihydroxy naphthalene,12.25263158,12.252571105957031
1-2-4-trimethyl benzene,5.663157895,5.6630859375
gibberellic acid,0.505263158,0.5051727294921875
4-Phenyl-1-3-Dioxane,1.431578947,1.4314956665039062
vanillic acid,4.084210526,4.084098815917969
benzoin methyl ether,5.084210526,5.084114074707031
trans-2-hexenyl acetate,0.968421053,0.9683609008789062
bisphenol A,14.26315789,14.263023376464844
BHA (3-tert-Butyl-4-hydroxyanisole),5.368421053,5.3683319091796875
toluic acid,6.357894737,6.3578033447265625
equiline,14.51578947,14.515701293945312
Sebuthylazine,3.813186813,3.8131027221679688
aldicarb,1.282608696,1.2825698852539062
MCPB,15.27173913,15.271659851074219
indole-3-butyric acid,10.27173913,10.271652221679688
ATRAZIN-DESETHYL-2-HYDROXY,1.402173913,1.402099609375
mecoprop-P,0.0,-6.866455078125e-05
cyanazin,3.282608696,3.2825393676757812
metamitron,1.130434783,1.1302871704101562
terbutylazine,5.510869565,5.510704040527344
linuron,10.25,10.249893188476562
alachlor,3.252747253,3.252593994140625
1-3-butanediol diacrylate,1.010989011,1.0109100341796875
nortriptyline,-0.131868132,-0.131988525390625
3-4-dichloro aniline,0.958762887,0.9586563110351562
5-7-dimethoxycoumarin,5.758241758,5.758209228515625
trans-ferulic acid,1.865979381,1.8658828735351562
quercetin,7.8125,7.812385559082031
formononetin,2.369565217,2.3695144653320312
Rutin Hydrate,9.020833333,9.020820617675781
(+)-catechin hydrate,4.301075269,6.8460693359375
naringin,8.554347826,8.554222106933594
(-)-epicatechin,9.752688172,9.752578735351562
(+)-catechin,9.391304348,6.8460693359375
tert-butylhydroquinone,4.333333333,4.333259582519531
propyl gallate,7.691489362,7.6913909912109375
folinic acid sodium salt,17.97849462,17.97840118408203
